valeur_fonciere,code_postal,type_local,surface_reelle_bati,nombre_pieces_principales,surface_terrain,exterieur
108500.0,31770,Appartement,38.0,2.0,0.0,0
119272.0,31770,Appartement,69.0,3.0,0.0,0
229500.0,31770,Appartement,50.0,2.0,0.0,0
62000.0,31770,Appartement,48.0,2.0,0.0,0
186700.0,31770,Appartement,67.0,3.0,0.0,0
109230.0,31770,Appartement,41.0,2.0,0.0,0
198000.0,31770,Appartement,74.0,3.0,0.0,0
100570.0,31770,Appartement,38.0,2.0,0.0,0
131000.0,31770,Appartement,41.0,2.0,0.0,0
135000.0,31770,Appartement,83.0,4.0,0.0,0
22000.0,31770,Appartement,38.0,1.0,0.0,0
50000.0,31770,Appartement,30.0,1.0,0.0,0
177400.0,31770,Appartement,62.0,3.0,0.0,0
169500.0,31770,Appartement,59.0,3.0,0.0,0
177900.0,31770,Appartement,64.0,3.0,0.0,0
187000.0,31770,Appartement,62.0,3.0,0.0,0
224100.0,31770,Appartement,84.0,4.0,0.0,0
182700.0,31770,Appartement,62.0,3.0,0.0,0
181700.0,31770,Appartement,64.0,3.0,0.0,0
90200.0,31770,Appartement,30.0,1.0,0.0,0
149000.0,31770,Appartement,63.0,3.0,0.0,0
144450.0,31770,Appartement,57.0,3.0,0.0,0
117000.0,31770,Appartement,57.0,3.0,0.0,0
332750.0,31770,Appartement,103.0,4.0,0.0,0
127000.0,31770,Appartement,74.0,3.0,0.0,0
70000.0,31770,Appartement,45.0,2.0,0.0,0
279500.0,31770,Appartement,80.0,4.0,0.0,0
95000.0,31770,Appartement,38.0,1.0,0.0,0
133000.0,31770,Appartement,79.0,3.0,0.0,0
179000.0,31770,Appartement,64.0,3.0,0.0,0
165800.0,31770,Appartement,65.0,3.0,0.0,0
103691.0,31770,Appartement,40.0,2.0,0.0,0
128400.0,31770,Appartement,48.0,2.0,0.0,0
404700.0,31770,Appartement,125.0,5.0,0.0,0
145400.0,31770,Appartement,62.0,3.0,0.0,0
129020.0,31770,Appartement,40.0,2.0,0.0,0
120000.0,31770,Appartement,70.0,3.0,0.0,0
189478.0,31770,Appartement,61.0,3.0,0.0,0
276600.0,31770,Appartement,92.0,4.0,0.0,0
111000.0,31770,Appartement,45.0,2.0,0.0,0
192000.0,31770,Appartement,67.0,3.0,0.0,0
140000.0,31770,Appartement,40.0,2.0,0.0,0
113000.0,31770,Appartement,40.0,2.0,0.0,0
161000.0,31770,Appartement,64.0,3.0,0.0,0
168000.0,31770,Appartement,62.0,3.0,0.0,0
87000.0,31770,Appartement,32.0,1.0,0.0,0
156000.0,31770,Appartement,54.0,2.0,0.0,0
106000.0,31770,Appartement,63.0,3.0,0.0,0
184500.0,31770,Appartement,67.0,3.0,0.0,0
123500.0,31770,Appartement,40.0,2.0,0.0,0
304800.0,31770,Appartement,101.0,4.0,0.0,0
188000.0,31770,Appartement,87.0,3.0,0.0,0
115950.0,31770,Appartement,40.0,2.0,0.0,0
139500.0,31770,Appartement,48.0,2.0,0.0,0
97196.0,31770,Appartement,48.0,2.0,0.0,0
115000.0,31770,Appartement,89.0,5.0,0.0,0
18000.0,31770,Appartement,81.0,4.0,0.0,0
199000.0,31770,Appartement,77.0,4.0,0.0,0
187820.0,31770,Appartement,86.0,4.0,0.0,0
155000.0,31770,Appartement,60.0,3.0,0.0,0
118000.0,31770,Appartement,41.0,2.0,0.0,0
110000.0,31770,Appartement,43.0,2.0,0.0,0
143500.0,31770,Appartement,47.0,1.0,0.0,0
116000.0,31770,Appartement,38.0,2.0,0.0,0
108411.21,31770,Appartement,42.0,2.0,0.0,0
129900.0,31770,Appartement,45.0,2.0,0.0,0
127300.0,31770,Appartement,40.0,2.0,0.0,0
128500.0,31770,Appartement,79.0,5.0,0.0,0
203450.0,31770,Appartement,62.0,3.0,0.0,0
78273.0,31770,Appartement,71.0,3.0,0.0,0
111805.0,31770,Appartement,74.0,4.0,0.0,0
145000.0,31770,Appartement,64.0,3.0,0.0,0
154550.0,31770,Appartement,62.0,3.0,0.0,0
124278.0,31770,Appartement,72.0,3.0,0.0,0
133000.0,31770,Appartement,62.0,3.0,0.0,0
225000.0,31770,Appartement,87.0,4.0,0.0,0
130000.0,31770,Appartement,67.0,3.0,0.0,0
147700.0,31770,Appartement,64.0,3.0,0.0,0
127000.0,31770,Appartement,45.0,2.0,0.0,0
156200.0,31770,Appartement,80.0,4.0,0.0,0
120370.0,31770,Appartement,89.0,4.0,0.0,0
130000.0,31770,Appartement,43.0,2.0,0.0,0
275000.0,31160,Appartement,37.0,1.0,305.0,1
164970.0,31240,Appartement,42.0,2.0,0.0,0
162000.0,31240,Appartement,52.0,3.0,0.0,0
207000.0,31240,Appartement,61.0,3.0,0.0,0
208800.0,31240,Appartement,64.0,3.0,0.0,0
161060.0,31240,Appartement,38.0,2.0,0.0,0
315000.0,31240,Appartement,87.0,4.0,0.0,0
227340.0,31240,Appartement,64.0,3.0,0.0,0
245000.0,31240,Appartement,59.0,3.0,0.0,0
200000.0,31240,Appartement,61.0,3.0,0.0,0
153730.0,31240,Appartement,68.0,4.0,0.0,0
260000.0,31240,Appartement,67.0,3.0,0.0,0
132000.0,31240,Appartement,34.0,2.0,0.0,0
140000.0,31240,Appartement,51.0,2.0,0.0,0
162900.0,31240,Appartement,59.0,3.0,0.0,0
250370.0,31240,Appartement,91.0,3.0,0.0,0
180500.0,31240,Appartement,52.0,3.0,0.0,0
215000.0,31240,Appartement,64.0,3.0,0.0,0
215000.0,31240,Appartement,63.0,3.0,0.0,0
166484.0,31240,Appartement,52.0,3.0,0.0,0
153290.0,31240,Appartement,52.0,3.0,0.0,0
138528.0,31700,Appartement,57.0,3.0,0.0,0
100000.0,31700,Appartement,45.0,2.0,0.0,0
116000.0,31700,Appartement,37.0,2.0,0.0,0
95000.0,31700,Appartement,34.0,2.0,0.0,0
85000.0,31700,Appartement,34.0,2.0,0.0,0
118000.0,31700,Appartement,44.0,2.0,0.0,0
93000.0,31700,Appartement,36.0,2.0,0.0,0
99000.0,31700,Appartement,45.0,2.0,0.0,0
138310.0,31700,Appartement,57.0,3.0,0.0,0
150470.0,31700,Appartement,50.0,2.0,0.0,0
157020.0,31700,Appartement,58.0,3.0,0.0,0
108000.0,31700,Appartement,40.0,2.0,0.0,0
127650.0,31700,Appartement,56.0,3.0,0.0,0
120000.0,31700,Appartement,45.0,2.0,0.0,0
12000.0,31700,Appartement,45.0,2.0,0.0,0
126000.0,31700,Appartement,49.0,2.0,0.0,0
92500.0,31700,Appartement,40.0,2.0,0.0,0
110000.0,31700,Appartement,44.0,2.0,0.0,0
155000.0,31700,Appartement,66.0,3.0,0.0,0
143540.0,31700,Appartement,57.0,3.0,0.0,0
88950.0,31700,Appartement,37.0,2.0,0.0,0
118500.0,31700,Appartement,45.0,2.0,0.0,0
89000.0,31700,Appartement,40.0,2.0,0.0,0
131100.0,31700,Appartement,54.0,3.0,0.0,0
130000.0,31700,Appartement,66.0,3.0,0.0,0
90000.0,31700,Appartement,34.0,2.0,0.0,0
99065.43,31700,Appartement,40.0,2.0,0.0,0
158815.0,31700,Appartement,60.0,3.0,0.0,0
90000.0,31700,Appartement,43.0,2.0,0.0,0
95000.0,31700,Appartement,38.0,2.0,0.0,0
115900.0,31700,Appartement,45.0,2.0,0.0,0
204000.0,31700,Appartement,81.0,5.0,0.0,0
80000.0,31700,Appartement,36.0,2.0,0.0,0
126000.0,31700,Appartement,44.0,2.0,0.0,0
109730.0,31700,Appartement,43.0,2.0,0.0,0
102000.0,31700,Appartement,45.0,2.0,0.0,0
90000.0,31700,Appartement,37.0,2.0,0.0,0
77000.0,31700,Appartement,35.0,2.0,0.0,0
50045.0,31310,Appartement,90.0,3.0,167.0,1
135000.0,31310,Appartement,37.0,1.0,103.0,1
113000.0,31310,Appartement,49.0,3.0,48.0,1
175058.0,31870,Appartement,94.0,4.0,0.0,0
182350.0,31870,Appartement,83.0,3.0,0.0,0
142000.0,31870,Appartement,64.0,3.0,0.0,0
259000.0,31870,Appartement,80.0,4.0,770.0,1
75000.0,31870,Appartement,80.0,4.0,770.0,1
81000.0,31190,Appartement,42.0,2.0,0.0,0
68500.0,31190,Appartement,36.0,2.0,0.0,0
83500.0,31190,Appartement,43.0,2.0,0.0,0
90000.0,31190,Appartement,65.0,4.0,0.0,0
100000.0,31190,Appartement,55.0,3.0,0.0,0
83000.0,31190,Appartement,56.0,3.0,0.0,0
90000.0,31190,Appartement,63.0,4.0,0.0,0
270000.0,31190,Appartement,34.0,1.0,1613.0,1
73000.0,31190,Appartement,36.0,2.0,0.0,0
95000.0,31190,Appartement,70.0,3.0,0.0,0
80000.0,31190,Appartement,55.0,3.0,0.0,0
82000.0,31190,Appartement,48.0,2.0,0.0,0
90000.0,31190,Appartement,52.0,3.0,0.0,0
112000.0,31190,Appartement,65.0,3.0,0.0,0
107000.0,31190,Appartement,57.0,3.0,0.0,0
110000.0,31190,Appartement,62.0,3.0,0.0,0
80000.0,31190,Appartement,42.0,2.0,0.0,0
164800.0,31190,Appartement,65.0,2.0,657.0,1
77000.0,31190,Appartement,42.0,2.0,0.0,0
172000.0,31190,Appartement,90.0,4.0,0.0,0
90952.5,31190,Appartement,45.0,2.0,0.0,0
310000.0,31190,Appartement,47.0,3.0,344.0,1
64000.0,31190,Appartement,32.0,2.0,0.0,0
124000.0,31190,Appartement,65.0,3.0,0.0,0
93000.0,31190,Appartement,65.0,4.0,0.0,0
68000.0,31190,Appartement,30.0,2.0,0.0,0
147500.0,31190,Appartement,80.0,4.0,0.0,0
89550.0,31190,Appartement,43.0,2.0,0.0,0
96000.0,31190,Appartement,50.0,3.0,0.0,0
95000.0,31190,Appartement,52.0,3.0,0.0,0
86800.0,31190,Appartement,42.0,2.0,0.0,0
170000.0,31190,Appartement,81.0,4.0,0.0,0
84000.0,31190,Appartement,55.0,3.0,0.0,0
365000.0,31190,Appartement,65.0,3.0,1000.0,1
89200.0,31190,Appartement,42.0,2.0,0.0,0
82000.0,31190,Appartement,42.0,2.0,0.0,0
150000.0,31190,Appartement,50.0,3.0,500.0,1
85000.0,31190,Appartement,52.0,3.0,0.0,0
156060.0,31190,Appartement,61.0,3.0,0.0,0
92000.0,31190,Appartement,45.0,2.0,0.0,0
68100.0,31190,Appartement,33.0,2.0,0.0,0
115000.0,31190,Appartement,71.0,3.0,0.0,0
88000.0,31190,Appartement,41.0,2.0,0.0,0
103500.0,31190,Appartement,61.0,3.0,0.0,0
82000.0,31190,Appartement,45.0,2.0,0.0,0
105600.0,31190,Appartement,46.0,2.0,0.0,0
120000.0,31190,Appartement,75.0,3.0,0.0,0
100000.0,31190,Appartement,43.0,2.0,0.0,0
63050.0,31190,Appartement,63.0,4.0,0.0,0
79000.0,31190,Appartement,45.0,2.0,0.0,0
347650.0,31190,Appartement,75.0,3.0,262.0,1
94000.0,31190,Appartement,62.0,3.0,0.0,0
105000.0,31190,Appartement,65.0,2.0,0.0,0
82000.0,31190,Appartement,42.0,2.0,0.0,0
86000.0,31190,Appartement,71.0,4.0,0.0,0
79000.0,31190,Appartement,42.0,2.0,0.0,0
64000.0,31190,Appartement,42.0,2.0,0.0,0
64000.0,31190,Appartement,33.0,2.0,0.0,0
70000.0,31190,Appartement,39.0,2.0,0.0,0
92000.0,31190,Appartement,65.0,4.0,0.0,0
35000.0,31220,Appartement,50.0,2.0,35.0,1
90000.0,31110,Appartement,31.0,2.0,0.0,0
79000.0,31110,Appartement,31.0,2.0,0.0,0
72900.0,31110,Appartement,38.0,2.0,0.0,0
88000.0,31110,Appartement,31.0,2.0,0.0,0
137800.0,31110,Appartement,42.0,2.0,0.0,0
36000.0,31110,Appartement,29.0,1.0,0.0,0
144000.0,31110,Appartement,41.0,2.0,0.0,0
101850.0,31110,Appartement,31.0,2.0,0.0,0
245900.0,31110,Appartement,78.0,3.0,0.0,0
159600.0,31110,Appartement,49.0,3.0,0.0,0
94000.0,31110,Appartement,38.0,3.0,0.0,0
58210.0,31110,Appartement,25.0,2.0,0.0,0
108690.0,31110,Appartement,40.0,1.0,0.0,0
83060.0,31110,Appartement,39.0,2.0,0.0,0
145000.0,31110,Appartement,41.0,2.0,0.0,0
133306.02,31110,Appartement,33.0,3.0,0.0,0
87850.0,31110,Appartement,34.0,2.0,0.0,0
185000.0,31110,Appartement,64.0,3.0,0.0,0
66410.0,31150,Appartement,28.0,1.0,0.0,0
220000.0,31150,Appartement,109.0,4.0,0.0,0
87000.0,31150,Appartement,35.0,2.0,0.0,0
244328.6,31150,Appartement,50.0,3.0,700.0,1
89000.0,31150,Appartement,36.0,2.0,0.0,0
167000.0,31150,Appartement,72.0,3.0,0.0,0
110000.0,31150,Appartement,45.0,2.0,0.0,0
185000.0,31150,Appartement,68.0,4.0,0.0,0
290000.0,31150,Appartement,40.0,2.0,699.0,1
151000.0,31150,Appartement,59.0,2.0,0.0,0
78100.0,31150,Appartement,35.0,2.0,0.0,0
139000.0,31150,Appartement,42.0,2.0,0.0,0
165200.0,31150,Appartement,56.0,3.0,0.0,0
53900.0,31240,Appartement,19.0,1.0,0.0,0
157070.0,31240,Appartement,41.0,2.0,0.0,0
159500.0,31240,Appartement,58.0,3.0,0.0,0
200000.0,31240,Appartement,43.0,3.0,640.0,1
232600.0,31240,Appartement,69.0,3.0,0.0,0
213000.0,31240,Appartement,63.0,3.0,0.0,0
211575.0,31240,Appartement,58.0,3.0,0.0,0
225000.0,31240,Appartement,62.0,3.0,0.0,0
147000.0,31240,Appartement,47.0,2.0,0.0,0
155000.0,31240,Appartement,41.0,2.0,0.0,0
243000.0,31240,Appartement,64.0,3.0,0.0,0
204900.0,31240,Appartement,61.0,3.0,0.0,0
205500.0,31240,Appartement,69.0,3.0,0.0,0
105000.0,31240,Appartement,42.0,2.0,0.0,0
111000.0,31240,Appartement,50.0,2.0,0.0,0
82000.0,31240,Appartement,27.0,1.0,0.0,0
141500.0,31240,Appartement,42.0,2.0,0.0,0
62500.0,31240,Appartement,26.0,1.0,0.0,0
84600.0,31240,Appartement,24.0,2.0,0.0,0
152165.0,31240,Appartement,42.0,2.0,0.0,0
271000.0,31240,Appartement,77.0,4.0,0.0,0
502350.0,31240,Appartement,126.0,5.0,0.0,0
177550.0,31240,Appartement,63.0,3.0,0.0,0
220000.0,31240,Appartement,60.0,3.0,0.0,0
197950.0,31240,Appartement,61.0,3.0,0.0,0
80500.0,31240,Appartement,27.0,1.0,0.0,0
140000.0,31240,Appartement,58.0,3.0,0.0,0
130660.0,31240,Appartement,47.0,2.0,0.0,0
183525.0,31240,Appartement,60.0,3.0,0.0,0
190000.0,31240,Appartement,58.0,3.0,0.0,0
75000.0,31240,Appartement,25.0,1.0,0.0,0
208000.0,31240,Appartement,61.0,3.0,0.0,0
161000.0,31240,Appartement,43.0,2.0,0.0,0
129050.0,31240,Appartement,43.0,2.0,0.0,0
135000.0,31240,Appartement,43.0,2.0,0.0,0
140000.0,31240,Appartement,43.0,2.0,0.0,0
199000.0,31240,Appartement,60.0,3.0,0.0,0
168000.0,31240,Appartement,57.0,3.0,0.0,0
220900.0,31240,Appartement,63.0,3.0,0.0,0
150950.0,31240,Appartement,46.0,2.0,0.0,0
160300.0,31240,Appartement,39.0,2.0,0.0,0
192340.0,31240,Appartement,58.0,3.0,0.0,0
201050.0,31240,Appartement,58.0,3.0,0.0,0
200150.0,31240,Appartement,60.0,3.0,0.0,0
20520.0,31240,Appartement,77.0,3.0,0.0,0
140000.0,31240,Appartement,40.0,2.0,0.0,0
74000.0,31240,Appartement,27.0,1.0,0.0,0
157100.0,31240,Appartement,47.0,2.0,0.0,0
85000.0,31240,Appartement,27.0,1.0,0.0,0
205000.0,31240,Appartement,70.0,3.0,0.0,0
76850.0,31240,Appartement,25.0,1.0,0.0,0
143000.0,31420,Appartement,60.0,2.0,115.0,1
46500.0,31420,Appartement,37.0,2.0,0.0,0
45000.0,31420,Appartement,36.0,2.0,0.0,0
49000.0,31420,Appartement,36.0,2.0,0.0,0
52000.0,31420,Appartement,37.0,2.0,0.0,0
97710.0,31420,Appartement,33.0,1.0,196.0,1
49000.0,31420,Appartement,36.0,2.0,0.0,0
56650.0,31420,Appartement,47.0,2.0,0.0,0
49000.0,31420,Appartement,37.0,2.0,0.0,0
61600.0,31420,Appartement,64.0,3.0,0.0,0
98500.0,31270,Appartement,39.0,2.0,0.0,0
122000.0,31270,Appartement,40.0,2.0,0.0,0
151000.0,31270,Appartement,45.0,2.0,29.0,1
213560.0,31270,Appartement,70.0,3.0,0.0,0
123000.0,31270,Appartement,46.0,2.0,0.0,0
181750.0,31270,Appartement,67.0,3.0,0.0,0
190920.0,31270,Appartement,68.0,3.0,0.0,0
210000.0,31270,Appartement,48.0,2.0,189.0,1
170000.0,31270,Appartement,63.0,3.0,0.0,0
43275.0,31270,Appartement,70.0,3.0,0.0,0
100000.0,31270,Appartement,43.0,2.0,0.0,0
125000.0,31270,Appartement,65.0,3.0,0.0,0
168000.0,31270,Appartement,62.0,3.0,0.0,0
119000.0,31270,Appartement,40.0,2.0,0.0,0
179000.0,31270,Appartement,68.0,3.0,0.0,0
87000.0,31270,Appartement,37.0,2.0,0.0,0
105000.0,31270,Appartement,45.0,2.0,0.0,0
119500.0,31270,Appartement,48.0,2.0,0.0,0
80000.0,31270,Appartement,39.0,2.0,0.0,0
102507.0,31270,Appartement,38.0,2.0,0.0,0
111500.0,31270,Appartement,40.0,2.0,0.0,0
160000.0,31270,Appartement,60.0,3.0,0.0,0
138000.0,31270,Appartement,57.0,3.0,0.0,0
126500.0,31270,Appartement,45.0,2.0,0.0,0
104500.0,31270,Appartement,42.0,2.0,0.0,0
163750.0,31270,Appartement,61.0,3.0,0.0,0
370040.0,31270,Appartement,52.0,3.0,329.0,1
175000.0,31270,Appartement,66.0,3.0,0.0,0
159000.0,31270,Appartement,62.0,3.0,0.0,0
101000.0,31270,Appartement,52.0,2.0,0.0,0
127000.0,31270,Appartement,44.0,2.0,0.0,0
480000.0,31270,Appartement,57.0,2.0,1093.0,1
102000.0,31270,Appartement,37.0,2.0,0.0,0
231050.0,31270,Appartement,86.0,4.0,0.0,0
94518.0,31270,Appartement,37.0,2.0,0.0,0
254630.0,31270,Appartement,98.0,4.0,0.0,0
135000.0,31270,Appartement,69.0,3.0,0.0,0
155000.0,31270,Appartement,79.0,4.0,0.0,0
137000.0,31270,Appartement,51.0,2.0,0.0,0
1500.0,31260,Appartement,78.0,3.0,23.0,1
53935.0,31110,Appartement,30.0,2.0,0.0,0
29000.0,31110,Appartement,26.0,1.0,0.0,0
73405.0,31110,Appartement,34.0,1.0,0.0,0
66810.0,31110,Appartement,40.0,2.0,0.0,0
47150.0,31110,Appartement,26.0,1.0,0.0,0
66000.0,31110,Appartement,30.0,2.0,0.0,0
75410.0,31110,Appartement,40.0,2.0,0.0,0
340000.0,31340,Appartement,90.0,3.0,1567.0,1
125000.0,31330,Appartement,60.0,3.0,0.0,0
107000.0,31330,Appartement,65.0,3.0,0.0,0
172000.0,31330,Appartement,65.0,4.0,158.0,1
95000.0,31330,Appartement,43.0,2.0,0.0,0
155100.0,31330,Appartement,78.0,3.0,116.0,1
265000.0,31330,Appartement,129.0,4.0,0.0,0
138130.0,31330,Appartement,66.0,3.0,0.0,0
110000.0,31330,Appartement,37.0,2.0,0.0,0
134980.0,31330,Appartement,60.0,3.0,0.0,0
120000.0,31330,Appartement,63.0,3.0,0.0,0
142542.0,31330,Appartement,60.0,3.0,0.0,0
111350.0,31330,Appartement,64.0,3.0,0.0,0
190700.0,31330,Appartement,89.0,3.0,0.0,0
710000.0,31330,Appartement,190.0,8.0,2810.0,1
137060.0,31330,Appartement,71.0,3.0,0.0,0
109700.0,31330,Appartement,46.0,2.0,0.0,0
140000.0,31330,Appartement,67.0,3.0,0.0,0
125000.0,31330,Appartement,65.0,3.0,0.0,0
93000.0,31330,Appartement,43.0,2.0,0.0,0
149000.0,31330,Appartement,82.0,3.0,0.0,0
110000.0,31330,Appartement,48.0,2.0,0.0,0
87000.0,31330,Appartement,43.0,2.0,0.0,0
220000.0,31330,Appartement,44.0,2.0,302.0,1
95150.0,31330,Appartement,64.0,2.0,0.0,0
295000.0,31330,Appartement,44.0,3.0,124.0,1
130000.0,31330,Appartement,61.0,3.0,0.0,0
95000.0,31330,Appartement,34.0,1.0,0.0,0
181200.0,31330,Appartement,73.0,3.0,0.0,0
126650.0,31330,Appartement,67.0,3.0,0.0,0
82000.0,31330,Appartement,42.0,2.0,0.0,0
171000.0,31330,Appartement,78.0,3.0,239.0,1
86000.0,31330,Appartement,42.0,2.0,0.0,0
86050.0,31330,Appartement,42.0,2.0,0.0,0
140000.0,31330,Appartement,65.0,3.0,0.0,0
81000.0,31330,Appartement,40.0,2.0,0.0,0
234200.0,31330,Appartement,72.0,4.0,0.0,0
137000.0,31330,Appartement,24.0,1.0,143.0,1
135100.0,31330,Appartement,64.0,3.0,0.0,0
107550.0,31360,Appartement,83.0,3.0,0.0,0
77165.0,31360,Appartement,55.0,3.0,0.0,0
125000.0,31270,Appartement,64.0,3.0,0.0,0
96000.0,31270,Appartement,35.0,2.0,0.0,0
142000.0,31270,Appartement,72.0,4.0,0.0,0
134420.0,31270,Appartement,45.0,2.0,0.0,0
144000.0,31270,Appartement,62.0,3.0,0.0,0
85000.0,31270,Appartement,34.0,2.0,0.0,0
196500.0,31270,Appartement,80.0,4.0,0.0,0
158000.0,31270,Appartement,71.0,3.0,0.0,0
120000.0,31270,Appartement,47.0,2.0,0.0,0
86391.0,31270,Appartement,48.0,2.0,0.0,0
92000.0,31270,Appartement,31.0,2.0,0.0,0
148000.0,31270,Appartement,64.0,3.0,0.0,0
339500.0,31270,Appartement,102.0,5.0,282.0,1
82930.0,31270,Appartement,43.0,2.0,0.0,0
250000.0,31270,Appartement,52.0,2.0,1185.0,1
115000.0,31270,Appartement,33.0,2.0,0.0,0
147000.0,31270,Appartement,50.0,3.0,0.0,0
95000.0,31270,Appartement,33.0,2.0,0.0,0
118500.0,31270,Appartement,40.0,2.0,0.0,0
163500.0,31270,Appartement,78.0,4.0,0.0,0
85000.0,31270,Appartement,72.0,4.0,0.0,0
201833.0,31270,Appartement,71.0,3.0,0.0,0
165000.0,31270,Appartement,64.0,3.0,0.0,0
118000.0,31270,Appartement,44.0,2.0,0.0,0
127000.0,31270,Appartement,44.0,1.0,0.0,0
109300.0,31270,Appartement,72.0,4.0,0.0,0
100000.0,31270,Appartement,44.0,2.0,0.0,0
122000.0,31270,Appartement,86.0,4.0,0.0,0
110000.0,31270,Appartement,51.0,2.0,0.0,0
25000.0,31270,Appartement,52.0,2.0,0.0,0
65000.0,31270,Appartement,37.0,2.0,0.0,0
195000.0,31270,Appartement,65.0,3.0,0.0,0
151100.0,31270,Appartement,70.0,3.0,0.0,0
100000.0,31270,Appartement,40.0,2.0,0.0,0
150000.0,31270,Appartement,56.0,3.0,0.0,0
248000.0,31270,Appartement,130.0,5.0,0.0,0
118500.0,31270,Appartement,43.0,2.0,0.0,0
452081.0,31270,Appartement,129.0,4.0,0.0,0
143000.0,31270,Appartement,53.0,3.0,0.0,0
60000.0,31270,Appartement,65.0,3.0,0.0,0
170500.0,31270,Appartement,62.0,3.0,0.0,0
171000.0,31270,Appartement,62.0,3.0,0.0,0
169000.0,31270,Appartement,56.0,3.0,0.0,0
129550.0,31270,Appartement,52.0,2.0,0.0,0
140000.0,31270,Appartement,66.0,3.0,0.0,0
72113.0,31270,Appartement,51.0,2.0,0.0,0
108760.0,31270,Appartement,59.0,3.0,0.0,0
370000.0,31270,Appartement,66.0,3.0,0.0,0
127940.0,31270,Appartement,45.0,2.0,0.0,0
147200.0,31270,Appartement,61.0,3.0,0.0,0
140165.0,31270,Appartement,97.0,4.0,0.0,0
145000.0,31270,Appartement,63.0,3.0,0.0,0
149000.0,31270,Appartement,57.0,3.0,0.0,0
153500.0,31270,Appartement,61.0,3.0,0.0,0
145000.0,31270,Appartement,62.0,3.0,0.0,0
158250.0,31270,Appartement,61.0,3.0,0.0,0
91500.0,31270,Appartement,40.0,2.0,0.0,0
137000.0,31270,Appartement,63.0,3.0,0.0,0
157150.0,31270,Appartement,72.0,4.0,0.0,0
172500.0,31270,Appartement,63.0,3.0,0.0,0
180000.0,31270,Appartement,81.0,4.0,0.0,0
88000.0,31270,Appartement,45.0,2.0,0.0,0
125000.0,31270,Appartement,40.0,2.0,0.0,0
115740.0,31270,Appartement,42.0,2.0,0.0,0
94650.0,31270,Appartement,35.0,2.0,0.0,0
121000.0,31270,Appartement,45.0,2.0,0.0,0
45000.0,31270,Appartement,25.0,1.0,0.0,0
995000.0,31270,Appartement,46.0,2.0,819.0,1
213150.0,31270,Appartement,87.0,3.0,449.0,1
330600.0,31270,Appartement,80.0,4.0,0.0,0
185000.0,31270,Appartement,68.0,3.0,0.0,0
172200.0,31270,Appartement,61.0,3.0,0.0,0
108350.0,31270,Appartement,44.0,2.0,0.0,0
146560.0,31270,Appartement,53.0,3.0,0.0,0
137000.0,31270,Appartement,55.0,3.0,0.0,0
119000.0,31270,Appartement,72.0,4.0,0.0,0
685000.0,31270,Appartement,145.0,4.0,525.0,1
117000.0,31270,Appartement,43.0,2.0,0.0,0
93350.0,31270,Appartement,30.0,1.0,0.0,0
189830.0,31270,Appartement,64.0,3.0,0.0,0
130100.0,31270,Appartement,33.0,2.0,0.0,0
285000.0,31270,Appartement,76.0,4.0,0.0,0
279500.0,31270,Appartement,76.0,4.0,0.0,0
125580.0,31270,Appartement,53.0,3.0,0.0,0
169000.0,31270,Appartement,70.0,3.0,0.0,0
147581.0,31270,Appartement,53.0,3.0,0.0,0
120000.0,31270,Appartement,48.0,2.0,0.0,0
147000.0,31270,Appartement,76.0,3.0,0.0,0
108500.0,31270,Appartement,43.0,2.0,0.0,0
102000.0,31270,Appartement,45.0,2.0,0.0,0
101000.0,31270,Appartement,43.0,2.0,0.0,0
120000.0,31270,Appartement,41.0,2.0,0.0,0
125140.0,31270,Appartement,42.0,1.0,0.0,0
120000.0,31270,Appartement,44.0,2.0,0.0,0
163000.0,31270,Appartement,56.0,3.0,0.0,0
121000.0,31270,Appartement,42.0,2.0,0.0,0
98000.0,31270,Appartement,30.0,2.0,0.0,0
128440.0,31270,Appartement,58.0,3.0,0.0,0
128700.0,31270,Appartement,44.0,2.0,0.0,0
140000.0,31270,Appartement,86.0,4.0,0.0,0
114700.0,31270,Appartement,40.0,2.0,0.0,0
223857.5,31270,Appartement,81.0,4.0,0.0,0
144000.0,31270,Appartement,45.0,2.0,0.0,0
181500.0,31270,Appartement,61.0,3.0,0.0,0
243900.0,31270,Appartement,81.0,4.0,0.0,0
102000.0,31270,Appartement,42.0,2.0,0.0,0
141184.0,31270,Appartement,70.0,3.0,0.0,0
155350.0,31270,Appartement,64.0,3.0,0.0,0
95000.0,31270,Appartement,52.0,2.0,0.0,0
116500.0,31270,Appartement,46.0,2.0,0.0,0
210000.0,31270,Appartement,84.0,4.0,0.0,0
150900.0,31270,Appartement,71.0,3.0,0.0,0
160600.0,31270,Appartement,64.0,3.0,0.0,0
80000.0,31270,Appartement,28.0,1.0,0.0,0
190000.0,31270,Appartement,81.0,3.0,0.0,0
61500.0,31270,Appartement,27.0,1.0,0.0,0
167500.0,31270,Appartement,64.0,3.0,0.0,0
109880.0,31270,Appartement,40.0,2.0,0.0,0
125242.0,31270,Appartement,47.0,2.0,0.0,0
74545.0,31270,Appartement,33.0,1.0,0.0,0
102100.0,31270,Appartement,47.0,3.0,0.0,0
200000.0,31220,Appartement,103.0,4.0,175.0,1
120000.0,31220,Appartement,64.0,3.0,100.0,1
110800.0,31220,Appartement,63.0,3.0,0.0,0
76000.0,31220,Appartement,43.0,2.0,0.0,0
115000.0,31220,Appartement,54.0,3.0,0.0,0
