valeur_fonciere,code_postal,nom_commune,type_local,surface_reelle_bati,nombre_pieces_principales,nature_culture,surface_terrain,prix_mcarre
624820.0,31400,Toulouse,Maison,110.0,6.0,,0.0,5680.181818181818
206000.0,31200,Toulouse,Maison,78.0,3.0,,0.0,2641.025641025641
283900.0,31500,Toulouse,Maison,78.0,4.0,,0.0,3639.74358974359
194000.0,31100,Toulouse,Maison,67.0,4.0,sols,320.0,2895.5223880597014
315000.0,31500,Toulouse,Maison,86.0,4.0,,0.0,3662.7906976744184
343000.0,31500,Toulouse,Maison,100.0,5.0,sols,222.0,3430.0
300000.0,31500,Toulouse,Maison,90.0,5.0,,0.0,3333.3333333333335
369668.0,31100,Toulouse,Maison,89.0,5.0,sols,319.0,4153.573033707865
330000.0,31100,Toulouse,Maison,110.0,4.0,sols,420.0,3000.0
580000.0,31500,Toulouse,Maison,140.0,6.0,sols,450.0,4142.857142857143
151000.0,31100,Toulouse,Maison,67.0,3.0,sols,407.0,2253.731343283582
440000.0,31500,Toulouse,Maison,85.0,4.0,sols,517.0,5176.470588235294
589177.0,31500,Toulouse,Maison,146.0,6.0,sols,185.0,4035.458904109589
227000.0,31100,Toulouse,Maison,92.0,5.0,sols,139.0,2467.391304347826
256000.0,31200,Toulouse,Maison,84.0,4.0,,0.0,3047.6190476190477
247900.0,31100,Toulouse,Maison,82.0,4.0,sols,185.0,3023.170731707317
597000.0,31500,Toulouse,Maison,112.0,5.0,sols,226.0,5330.357142857143
282050.0,31200,Toulouse,Maison,82.0,4.0,,0.0,3439.6341463414633
288450.0,31300,Toulouse,Maison,65.0,4.0,sols,368.0,4437.692307692308
308000.0,31100,Toulouse,Maison,95.0,4.0,sols,232.0,3242.1052631578946
336650.0,31200,Toulouse,Maison,95.0,6.0,sols,249.0,3543.684210526316
225000.0,31200,Toulouse,Maison,82.0,4.0,,0.0,2743.9024390243903
207000.0,31300,Toulouse,Maison,78.0,4.0,,0.0,2653.846153846154
406700.0,31200,Toulouse,Maison,85.0,5.0,sols,391.0,4784.705882352941
465000.0,31100,Toulouse,Maison,92.0,3.0,sols,897.0,5054.347826086957
375000.0,31200,Toulouse,Maison,101.0,4.0,sols,306.0,3712.871287128713
432285.0,31500,Toulouse,Maison,125.0,5.0,sols,261.0,3458.28
398000.0,31400,Toulouse,Maison,74.0,4.0,sols,218.0,5378.378378378378
298800.0,31300,Toulouse,Maison,75.0,4.0,sols,169.0,3984.0
240000.0,31400,Toulouse,Maison,72.0,4.0,sols,395.0,3333.3333333333335
500340.0,31500,Toulouse,Maison,88.0,4.0,sols,337.0,5685.681818181818
283000.0,31200,Toulouse,Maison,70.0,4.0,sols,282.0,4042.8571428571427
293150.0,31100,Toulouse,Maison,92.0,4.0,sols,287.0,3186.413043478261
360190.0,31200,Toulouse,Maison,102.0,4.0,sols,621.0,3531.274509803922
310330.0,31500,Toulouse,Maison,84.0,4.0,sols,170.0,3694.404761904762
442000.0,31500,Toulouse,Maison,120.0,5.0,sols,211.0,3683.3333333333335
392000.0,31300,Toulouse,Maison,100.0,3.0,sols,233.0,3920.0
500180.0,31300,Toulouse,Maison,159.0,4.0,sols,443.0,3145.7861635220124
210000.0,31500,Toulouse,Maison,57.0,3.0,sols,234.0,3684.2105263157896
338000.0,31500,Toulouse,Maison,110.0,5.0,sols,156.0,3072.7272727272725
307000.0,31100,Toulouse,Maison,143.0,5.0,sols,482.0,2146.853146853147
480750.0,31100,Toulouse,Maison,140.0,7.0,sols,350.0,3433.9285714285716
178000.0,31100,Toulouse,Maison,68.0,3.0,sols,108.0,2617.6470588235293
570000.0,31500,Toulouse,Maison,117.0,5.0,sols,227.0,4871.794871794872
258000.0,31200,Toulouse,Maison,80.0,4.0,sols,300.0,3225.0
320000.0,31500,Toulouse,Maison,63.0,4.0,sols,397.0,5079.3650793650795
534000.0,31300,Toulouse,Maison,97.0,4.0,sols,733.0,5505.154639175258
590000.0,31300,Toulouse,Maison,113.0,4.0,sols,1219.0,5221.238938053098
282050.0,31100,Toulouse,Maison,84.0,4.0,,0.0,3357.7380952380954
172000.0,31200,Toulouse,Maison,61.0,4.0,sols,305.0,2819.6721311475408
352000.0,31200,Toulouse,Maison,93.0,4.0,sols,321.0,3784.94623655914
124990.0,31100,Toulouse,Maison,108.0,5.0,,0.0,1157.3148148148148
335260.0,31200,Toulouse,Maison,119.0,5.0,sols,327.0,2817.3109243697477
600000.0,31500,Toulouse,Maison,126.0,5.0,sols,500.0,4761.9047619047615
339000.0,31200,Toulouse,Maison,80.0,4.0,,0.0,4237.5
290557.0,31200,Toulouse,Maison,79.0,4.0,jardins,3211.0,3677.9367088607596
641000.0,31300,Toulouse,Maison,146.0,5.0,sols,85.0,4390.41095890411
480000.0,31500,Toulouse,Maison,150.0,6.0,sols,446.0,3200.0
368000.0,31400,Toulouse,Maison,80.0,5.0,sols,398.0,4600.0
156229.0,31100,Toulouse,Maison,64.0,4.0,sols,257.0,2441.078125
87500.0,31100,Toulouse,Maison,82.0,4.0,sols,131.0,1067.0731707317073
386600.0,31200,Toulouse,Maison,74.0,4.0,sols,223.0,5224.324324324324
435000.0,31400,Toulouse,Maison,102.0,4.0,sols,269.0,4264.705882352941
285000.0,31500,Toulouse,Maison,71.0,3.0,sols,262.0,4014.0845070422533
367350.0,31100,Toulouse,Maison,100.0,4.0,sols,717.0,3673.5
190000.0,31100,Toulouse,Maison,61.0,4.0,sols,145.0,3114.754098360656
214320.0,31100,Toulouse,Maison,64.0,4.0,sols,160.0,3348.75
473350.0,31200,Toulouse,Maison,108.0,5.0,sols,156.0,4382.87037037037
158700.0,31300,Toulouse,Maison,61.0,3.0,sols,77.0,2601.6393442622953
560500.0,31500,Toulouse,Maison,168.0,5.0,sols,227.0,3336.309523809524
220000.0,31500,Toulouse,Maison,86.0,4.0,sols,333.0,2558.139534883721
409500.0,31200,Toulouse,Maison,130.0,5.0,sols,500.0,3150.0
640000.0,31100,Toulouse,Maison,130.0,5.0,terrains d'agrément,785.0,4923.076923076923
248300.0,31300,Toulouse,Maison,95.0,5.0,,0.0,2613.684210526316
405827.0,31400,Toulouse,Maison,118.0,5.0,sols,452.0,3439.2118644067796
275000.0,31100,Toulouse,Maison,67.0,4.0,sols,241.0,4104.477611940299
335000.0,31500,Toulouse,Maison,85.0,5.0,sols,188.0,3941.176470588235
264110.0,31100,Toulouse,Maison,94.0,5.0,terrains a bâtir,154.0,2809.68085106383
210000.0,31200,Toulouse,Maison,90.0,5.0,,0.0,2333.3333333333335
255000.0,31500,Toulouse,Maison,109.0,4.0,sols,237.0,2339.4495412844035
422950.0,31300,Toulouse,Maison,94.0,5.0,,0.0,4499.468085106383
292000.0,31200,Toulouse,Maison,96.0,4.0,sols,461.0,3041.6666666666665
300000.0,31500,Toulouse,Maison,75.0,4.0,sols,191.0,4000.0
245000.0,31100,Toulouse,Maison,81.0,5.0,sols,702.0,3024.6913580246915
380000.0,31500,Toulouse,Maison,90.0,3.0,sols,74.0,4222.222222222223
215000.0,31100,Toulouse,Maison,85.0,4.0,sols,443.0,2529.4117647058824
170200.0,31100,Toulouse,Maison,67.0,3.0,sols,273.0,2540.2985074626868
479000.0,31400,Toulouse,Maison,119.0,4.0,sols,111.0,4025.2100840336134
388550.0,31200,Toulouse,Maison,90.0,5.0,sols,106.0,4317.222222222223
73000.0,31400,Toulouse,Maison,60.0,3.0,sols,49.0,1216.6666666666667
547150.0,31500,Toulouse,Maison,131.0,5.0,sols,268.0,4176.717557251908
270000.0,31500,Toulouse,Maison,51.0,2.0,sols,247.0,5294.117647058823
312000.0,31100,Toulouse,Maison,148.0,7.0,sols,502.0,2108.108108108108
171628.0,31100,Toulouse,Maison,63.0,3.0,sols,122.0,2724.253968253968
385000.0,31200,Toulouse,Maison,102.0,4.0,sols,483.0,3774.5098039215686
100000.0,31200,Toulouse,Maison,98.0,4.0,sols,213.0,1020.4081632653061
410000.0,31400,Toulouse,Maison,103.0,6.0,sols,270.0,3980.5825242718447
131090.0,31100,Toulouse,Maison,36.0,2.0,sols,54.0,3641.3888888888887
235000.0,31200,Toulouse,Maison,48.0,2.0,sols,390.0,4895.833333333333
550000.0,31500,Toulouse,Maison,112.0,4.0,sols,277.0,4910.714285714285
449640.0,31100,Toulouse,Maison,131.0,4.0,sols,786.0,3432.3664122137407
245000.0,31200,Toulouse,Maison,94.0,4.0,,0.0,2606.3829787234044
380000.0,31400,Toulouse,Maison,97.0,4.0,jardins,100.0,3917.5257731958764
145000.0,31300,Toulouse,Maison,50.0,3.0,,0.0,2900.0
351750.0,31200,Toulouse,Maison,104.0,5.0,sols,191.0,3382.2115384615386
324082.0,31400,Toulouse,Maison,80.0,4.0,,0.0,4051.025
284000.0,31100,Toulouse,Maison,90.0,4.0,sols,242.0,3155.5555555555557
254000.0,31200,Toulouse,Maison,90.0,5.0,sols,231.0,2822.222222222222
490476.0,31400,Toulouse,Maison,98.0,6.0,sols,334.0,5004.857142857143
263085.0,31500,Toulouse,Maison,65.0,4.0,sols,121.0,4047.4615384615386
157000.0,31100,Toulouse,Maison,130.0,5.0,sols,505.0,1207.6923076923076
380000.0,31100,Toulouse,Maison,90.0,4.0,sols,406.0,4222.222222222223
386800.0,31500,Toulouse,Maison,90.0,4.0,sols,421.0,4297.777777777777
144000.0,31100,Toulouse,Maison,100.0,4.0,sols,133.0,1440.0
360000.0,31200,Toulouse,Maison,100.0,3.0,sols,304.0,3600.0
403350.0,31500,Toulouse,Maison,84.0,3.0,sols,187.0,4801.785714285715
352775.0,31400,Toulouse,Maison,70.0,4.0,sols,74.0,5039.642857142857
361000.0,31400,Toulouse,Maison,70.0,3.0,sols,71.0,5157.142857142857
345000.0,31200,Toulouse,Maison,80.0,5.0,sols,292.0,4312.5
243000.0,31200,Toulouse,Maison,65.0,2.0,sols,154.0,3738.4615384615386
215000.0,31400,Toulouse,Maison,45.0,3.0,sols,162.0,4777.777777777777
408000.0,31300,Toulouse,Maison,95.0,4.0,sols,654.0,4294.736842105263
286000.0,31100,Toulouse,Maison,86.0,4.0,sols,531.0,3325.5813953488373
625000.0,31300,Toulouse,Maison,147.0,4.0,sols,255.0,4251.700680272109
256750.0,31200,Toulouse,Maison,87.0,4.0,,0.0,2951.1494252873563
465038.0,31300,Toulouse,Maison,103.0,4.0,sols,100.0,4514.9320388349515
305000.0,31100,Toulouse,Maison,85.0,4.0,sols,249.0,3588.235294117647
274000.0,31100,Toulouse,Maison,95.0,6.0,sols,388.0,2884.2105263157896
261470.0,31500,Toulouse,Maison,88.0,4.0,sols,95.0,2971.25
400000.0,31100,Toulouse,Maison,101.0,5.0,jardins,750.0,3960.3960396039606
335000.0,31400,Toulouse,Maison,140.0,5.0,sols,329.0,2392.8571428571427
348700.0,31100,Toulouse,Maison,101.0,4.0,sols,637.0,3452.4752475247524
232650.0,31100,Toulouse,Maison,95.0,5.0,sols,207.0,2448.9473684210525
182500.0,31200,Toulouse,Maison,73.0,3.0,,0.0,2500.0
490000.0,31500,Toulouse,Maison,115.0,5.0,sols,526.0,4260.869565217391
269560.0,31200,Toulouse,Maison,94.0,4.0,,0.0,2867.659574468085
520710.0,31200,Toulouse,Maison,144.0,5.0,sols,475.0,3616.0416666666665
255499.0,31200,Toulouse,Maison,65.0,3.0,sols,81.0,3930.753846153846
541700.0,31400,Toulouse,Maison,100.0,5.0,sols,533.0,5417.0
189000.0,31100,Toulouse,Maison,60.0,2.0,sols,140.0,3150.0
449925.0,31200,Toulouse,Maison,90.0,6.0,,0.0,4999.166666666667
188000.0,31400,Toulouse,Maison,79.0,4.0,sols,79.0,2379.746835443038
229250.0,31500,Toulouse,Maison,84.0,4.0,sols,109.0,2729.1666666666665
247000.0,31300,Toulouse,Maison,74.0,4.0,sols,114.0,3337.837837837838
238660.0,31200,Toulouse,Maison,86.0,4.0,,0.0,2775.1162790697676
490000.0,31200,Toulouse,Maison,100.0,1.0,sols,339.0,4900.0
460000.0,31200,Toulouse,Maison,140.0,6.0,sols,155.0,3285.714285714286
375830.0,31100,Toulouse,Maison,134.0,6.0,sols,500.0,2804.7014925373132
241000.0,31500,Toulouse,Maison,65.0,4.0,sols,94.0,3707.6923076923076
312500.0,31500,Toulouse,Maison,85.0,3.0,sols,201.0,3676.470588235294
80000.0,31100,Toulouse,Maison,85.0,4.0,sols,201.0,941.1764705882352
640000.0,31200,Toulouse,Maison,134.0,4.0,sols,879.0,4776.119402985075
421250.0,31500,Toulouse,Maison,83.0,5.0,sols,308.0,5075.301204819277
275800.0,31200,Toulouse,Maison,84.0,4.0,,0.0,3283.3333333333335
488000.0,31300,Toulouse,Maison,130.0,5.0,sols,448.0,3753.846153846154
123465.0,31100,Toulouse,Maison,94.0,4.0,sols,200.0,1313.4574468085107
560650.0,31500,Toulouse,Maison,130.0,5.0,sols,394.0,4312.692307692308
419360.0,31200,Toulouse,Maison,120.0,5.0,sols,236.0,3494.6666666666665
260000.0,31200,Toulouse,Maison,83.0,4.0,,0.0,3132.5301204819275
268500.0,31000,Toulouse,Maison,155.0,6.0,sols,598.0,1732.258064516129
370000.0,31100,Toulouse,Maison,138.0,5.0,sols,665.0,2681.159420289855
400000.0,31500,Toulouse,Maison,160.0,5.0,sols,149.0,2500.0
620000.0,31500,Toulouse,Maison,152.0,6.0,sols,528.0,4078.9473684210525
456000.0,31400,Toulouse,Maison,128.0,4.0,sols,152.0,3562.5
498450.0,31100,Toulouse,Maison,123.0,4.0,sols,1074.0,4052.439024390244
412450.0,31200,Toulouse,Maison,112.0,4.0,sols,271.0,3682.589285714286
254000.0,31100,Toulouse,Maison,85.0,4.0,sols,1000.0,2988.235294117647
442500.0,31500,Toulouse,Maison,90.0,4.0,sols,287.0,4916.666666666667
570350.0,31400,Toulouse,Maison,112.0,4.0,sols,271.0,5092.410714285715
628841.0,31400,Toulouse,Maison,130.0,6.0,sols,347.0,4837.238461538462
538850.0,31200,Toulouse,Maison,100.0,5.0,sols,451.0,5388.5
193800.0,31200,Toulouse,Maison,118.0,6.0,sols,96.0,1642.3728813559321
462512.0,31200,Toulouse,Maison,93.0,5.0,sols,401.0,4973.247311827957
360000.0,31200,Toulouse,Maison,81.0,5.0,sols,255.0,4444.444444444444
500000.0,31200,Toulouse,Maison,130.0,5.0,sols,500.0,3846.153846153846
358950.0,31200,Toulouse,Maison,96.0,4.0,sols,348.0,3739.0625
294800.0,31200,Toulouse,Maison,105.0,5.0,,0.0,2807.6190476190477
217400.0,31100,Toulouse,Maison,105.0,5.0,sols,210.0,2070.4761904761904
348000.0,31500,Toulouse,Maison,82.0,5.0,sols,202.0,4243.90243902439
300000.0,31100,Toulouse,Maison,103.0,5.0,sols,253.0,2912.621359223301
285500.0,31100,Toulouse,Maison,61.0,4.0,sols,494.0,4680.327868852459
385100.0,31200,Toulouse,Maison,109.0,5.0,sols,225.0,3533.02752293578
170000.0,31200,Toulouse,Maison,70.0,3.0,sols,502.0,2428.5714285714284
185000.0,31400,Toulouse,Maison,60.0,3.0,sols,49.0,3083.3333333333335
305000.0,31100,Toulouse,Maison,77.0,5.0,sols,324.0,3961.038961038961
291350.0,31500,Toulouse,Maison,81.0,5.0,sols,201.0,3596.9135802469136
399430.0,31200,Toulouse,Maison,73.0,4.0,sols,510.0,5471.643835616438
201000.0,31200,Toulouse,Maison,79.0,4.0,sols,108.0,2544.3037974683543
355000.0,31500,Toulouse,Maison,90.0,4.0,sols,263.0,3944.4444444444443
251840.0,31400,Toulouse,Maison,64.0,3.0,,0.0,3935.0
332100.0,31400,Toulouse,Maison,115.0,5.0,sols,488.0,2887.8260869565215
383100.0,31400,Toulouse,Maison,102.0,4.0,sols,306.0,3755.8823529411766
450000.0,31500,Toulouse,Maison,88.0,5.0,sols,268.0,5113.636363636364
173500.0,31200,Toulouse,Maison,31.0,2.0,sols,60.0,5596.774193548387
250000.0,31100,Toulouse,Maison,82.0,4.0,sols,163.0,3048.7804878048782
311600.0,31500,Toulouse,Maison,68.0,3.0,sols,88.0,4582.35294117647
259900.0,31100,Toulouse,Maison,95.0,5.0,sols,343.0,2735.7894736842104
396550.0,31500,Toulouse,Maison,72.0,3.0,sols,228.0,5507.638888888889
283500.0,31200,Toulouse,Maison,78.0,5.0,sols,302.0,3634.6153846153848
176000.0,31500,Toulouse,Maison,47.0,2.0,sols,81.0,3744.68085106383
480000.0,31200,Toulouse,Maison,170.0,5.0,sols,323.0,2823.529411764706
460000.0,31200,Toulouse,Maison,166.0,5.0,sols,409.0,2771.0843373493976
336000.0,31500,Toulouse,Maison,96.0,4.0,sols,364.0,3500.0
367600.0,31400,Toulouse,Maison,92.0,5.0,sols,288.0,3995.6521739130435
298300.0,31300,Toulouse,Maison,70.0,4.0,,0.0,4261.428571428572
59950.0,31300,Toulouse,Maison,74.0,4.0,sols,113.0,810.1351351351351
413000.0,31100,Toulouse,Maison,146.0,6.0,,0.0,2828.7671232876714
222000.0,31100,Toulouse,Maison,107.0,6.0,,0.0,2074.766355140187
305000.0,31200,Toulouse,Maison,82.0,3.0,sols,500.0,3719.512195121951
289000.0,31200,Toulouse,Maison,101.0,5.0,,0.0,2861.3861386138615
342000.0,31200,Toulouse,Maison,95.0,4.0,sols,420.0,3600.0
401350.0,31200,Toulouse,Maison,112.0,5.0,sols,237.0,3583.4821428571427
248646.0,31100,Toulouse,Maison,66.0,4.0,sols,387.0,3767.3636363636365
496000.0,31400,Toulouse,Maison,100.0,4.0,sols,349.0,4960.0
467000.0,31200,Toulouse,Maison,154.0,7.0,sols,473.0,3032.4675324675327
642300.0,31200,Toulouse,Maison,136.0,7.0,sols,614.0,4722.794117647059
243000.0,31200,Toulouse,Maison,102.0,5.0,sols,234.0,2382.3529411764707
265000.0,31200,Toulouse,Maison,67.0,4.0,sols,180.0,3955.223880597015
210945.0,31200,Toulouse,Maison,82.0,4.0,sols,159.0,2572.5
580000.0,31100,Toulouse,Maison,160.0,5.0,sols,663.0,3625.0
240000.0,31200,Toulouse,Maison,115.0,2.0,sols,165.0,2086.9565217391305
292453.0,31200,Toulouse,Maison,62.0,3.0,sols,455.0,4716.9838709677415
288889.0,31500,Toulouse,Maison,63.0,4.0,sols,324.0,4585.539682539683
342690.0,31400,Toulouse,Maison,87.0,4.0,,0.0,3938.9655172413795
231850.0,31100,Toulouse,Maison,67.0,3.0,sols,267.0,3460.4477611940297
494825.0,31400,Toulouse,Maison,107.0,3.0,sols,323.0,4624.532710280374
432500.0,31000,Toulouse,Maison,102.0,3.0,sols,126.0,4240.196078431372
465200.0,31300,Toulouse,Maison,100.0,4.0,sols,714.0,4652.0
541240.0,31200,Toulouse,Maison,119.0,5.0,sols,485.0,4548.235294117647
400000.0,31200,Toulouse,Maison,83.0,4.0,sols,308.0,4819.277108433735
580000.0,31400,Toulouse,Maison,128.0,3.0,sols,212.0,4531.25
285000.0,31100,Toulouse,Maison,87.0,3.0,sols,466.0,3275.862068965517
452400.0,31200,Toulouse,Maison,145.0,6.0,sols,255.0,3120.0
300000.0,31100,Toulouse,Maison,86.0,4.0,,0.0,3488.3720930232557
638300.0,31500,Toulouse,Maison,143.0,5.0,sols,113.0,4463.636363636364
444600.0,31100,Toulouse,Maison,117.0,5.0,sols,338.0,3800.0
274150.0,31100,Toulouse,Maison,93.0,3.0,sols,585.0,2947.8494623655915
575000.0,31500,Toulouse,Maison,108.0,4.0,,0.0,5324.074074074074
340400.0,31100,Toulouse,Maison,119.0,6.0,sols,345.0,2860.5042016806724
488500.0,31200,Toulouse,Maison,93.0,4.0,sols,305.0,5252.688172043011
480720.0,31400,Toulouse,Maison,95.0,4.0,sols,106.0,5060.210526315789
226415.0,31100,Toulouse,Maison,58.0,3.0,sols,241.0,3903.706896551724
410100.0,31100,Toulouse,Maison,129.0,5.0,sols,199.0,3179.0697674418607
441843.0,31200,Toulouse,Maison,114.0,5.0,sols,582.0,3875.815789473684
467000.0,31400,Toulouse,Maison,147.0,7.0,sols,305.0,3176.8707482993195
265000.0,31200,Toulouse,Maison,66.0,3.0,,0.0,4015.151515151515
256810.0,31100,Toulouse,Maison,83.0,4.0,sols,145.0,3094.0963855421687
392500.0,31200,Toulouse,Maison,95.0,4.0,sols,510.0,4131.578947368421
120000.0,31000,Toulouse,Maison,22.0,1.0,,0.0,5454.545454545455
420579.0,31200,Toulouse,Maison,92.0,5.0,sols,234.0,4571.510869565217
100000.0,31200,Toulouse,Maison,130.0,4.0,sols,346.0,769.2307692307693
281500.0,31200,Toulouse,Maison,80.0,4.0,,0.0,3518.75
280000.0,31100,Toulouse,Maison,100.0,4.0,sols,254.0,2800.0
319620.0,31500,Toulouse,Maison,61.0,3.0,sols,295.0,5239.672131147541
484000.0,31200,Toulouse,Maison,122.0,4.0,sols,78.0,3967.2131147540986
218000.0,31100,Toulouse,Maison,90.0,4.0,sols,366.0,2422.222222222222
494525.0,31500,Toulouse,Maison,98.0,5.0,sols,97.0,5046.173469387755
275500.0,31100,Toulouse,Maison,94.0,5.0,sols,220.0,2930.851063829787
439590.0,31200,Toulouse,Maison,95.0,5.0,,0.0,4627.263157894737
240480.0,31100,Toulouse,Maison,93.0,4.0,sols,114.0,2585.8064516129034
330000.0,31400,Toulouse,Maison,88.0,3.0,,0.0,3750.0
443950.0,31400,Toulouse,Maison,115.0,4.0,sols,689.0,3860.4347826086955
411440.0,31300,Toulouse,Maison,120.0,5.0,,0.0,3428.6666666666665
570550.0,31300,Toulouse,Maison,110.0,4.0,sols,159.0,5186.818181818182
283000.0,31500,Toulouse,Maison,67.0,3.0,sols,346.0,4223.880597014925
557210.0,31100,Toulouse,Maison,180.0,6.0,sols,650.0,3095.6111111111113
320000.0,31200,Toulouse,Maison,75.0,3.0,sols,674.0,4266.666666666667
240000.0,31300,Toulouse,Maison,90.0,5.0,sols,187.0,2666.6666666666665
390000.0,31500,Toulouse,Maison,127.0,4.0,sols,544.0,3070.8661417322833
255000.0,31200,Toulouse,Maison,125.0,4.0,,0.0,2040.0
348750.0,31200,Toulouse,Maison,77.0,4.0,sols,31.0,4529.220779220779
483990.0,31100,Toulouse,Maison,197.0,6.0,sols,531.0,2456.8020304568527
222660.0,31100,Toulouse,Maison,87.0,4.0,sols,236.0,2559.310344827586
477500.0,31500,Toulouse,Maison,91.0,4.0,,0.0,5247.252747252747
246750.0,31100,Toulouse,Maison,85.0,4.0,,0.0,2902.9411764705883
244000.0,31500,Toulouse,Maison,80.0,4.0,sols,317.0,3050.0
208340.0,31100,Toulouse,Maison,72.0,3.0,,0.0,2893.6111111111113
183000.0,31500,Toulouse,Maison,68.0,3.0,sols,202.0,2691.176470588235
596000.0,31200,Toulouse,Maison,115.0,4.0,sols,332.0,5182.608695652174
173000.0,31200,Toulouse,Maison,42.0,3.0,sols,164.0,4119.047619047619
195000.0,31100,Toulouse,Maison,75.0,4.0,sols,405.0,2600.0
305400.0,31500,Toulouse,Maison,86.0,4.0,,0.0,3551.1627906976746
292520.0,31200,Toulouse,Maison,88.0,4.0,,0.0,3324.090909090909
463400.0,31400,Toulouse,Maison,129.0,4.0,sols,181.0,3592.248062015504
578000.0,31400,Toulouse,Maison,108.0,4.0,sols,267.0,5351.851851851852
300000.0,31200,Toulouse,Maison,89.0,3.0,sols,337.0,3370.7865168539324
342000.0,31200,Toulouse,Maison,82.0,5.0,sols,274.0,4170.731707317073
347000.0,31100,Toulouse,Maison,145.0,6.0,sols,495.0,2393.103448275862
180000.0,31200,Toulouse,Maison,85.0,5.0,sols,284.0,2117.6470588235293
350034.0,31500,Toulouse,Maison,78.0,3.0,sols,162.0,4487.615384615385
435000.0,31100,Toulouse,Maison,111.0,5.0,sols,470.0,3918.9189189189187
505000.0,31100,Toulouse,Maison,90.0,3.0,sols,227.0,5611.111111111111
450000.0,31200,Toulouse,Maison,143.0,4.0,sols,577.0,3146.853146853147
490000.0,31100,Toulouse,Maison,150.0,7.0,jardins,440.0,3266.6666666666665
277050.0,31100,Toulouse,Maison,86.0,4.0,sols,399.0,3221.5116279069766
210000.0,31200,Toulouse,Maison,59.0,3.0,sols,104.0,3559.322033898305
250000.0,31500,Toulouse,Maison,79.0,4.0,sols,254.0,3164.5569620253164
555500.0,31400,Toulouse,Maison,110.0,4.0,sols,367.0,5050.0
276900.0,31300,Toulouse,Maison,98.0,5.0,,0.0,2825.5102040816328
360612.0,31500,Toulouse,Maison,97.0,4.0,sols,164.0,3717.6494845360826
215000.0,31200,Toulouse,Maison,82.0,5.0,sols,158.0,2621.951219512195
416475.0,31300,Toulouse,Maison,112.0,5.0,sols,364.0,3718.526785714286
301929.0,31200,Toulouse,Maison,89.0,4.0,sols,199.0,3392.4606741573034
263680.0,31100,Toulouse,Maison,91.0,4.0,sols,200.0,2897.5824175824177
490000.0,31500,Toulouse,Maison,89.0,3.0,sols,322.0,5505.61797752809
242000.0,31100,Toulouse,Maison,97.0,5.0,sols,368.0,2494.8453608247423
174000.0,31100,Toulouse,Maison,54.0,2.0,sols,95.0,3222.222222222222
262000.0,31100,Toulouse,Maison,84.0,4.0,,0.0,3119.0476190476193
526316.0,31300,Toulouse,Maison,127.0,5.0,sols,203.0,4144.220472440945
305000.0,31200,Toulouse,Maison,95.0,4.0,sols,165.0,3210.5263157894738
230550.0,31100,Toulouse,Maison,85.0,4.0,,0.0,2712.3529411764707
295685.0,31400,Toulouse,Maison,53.0,3.0,sols,349.0,5578.962264150943
257280.0,31500,Toulouse,Maison,90.0,4.0,sols,250.0,2858.6666666666665
494000.0,31200,Toulouse,Maison,141.0,5.0,sols,260.0,3503.54609929078
438350.0,31500,Toulouse,Maison,110.0,4.0,sols,470.0,3985.0
359000.0,31200,Toulouse,Maison,65.0,3.0,sols,238.0,5523.076923076923
463280.0,31400,Toulouse,Maison,101.0,4.0,sols,500.0,4586.930693069307
292850.0,31300,Toulouse,Maison,85.0,4.0,,0.0,3445.294117647059
513500.0,31200,Toulouse,Maison,90.0,4.0,sols,303.0,5705.555555555556
227350.0,31100,Toulouse,Maison,72.0,4.0,sols,399.0,3157.6388888888887
213900.0,31100,Toulouse,Maison,74.0,3.0,sols,102.0,2890.5405405405404
480000.0,31500,Toulouse,Maison,130.0,5.0,sols,279.0,3692.3076923076924
387940.0,31100,Toulouse,Maison,105.0,4.0,sols,976.0,3694.6666666666665
360000.0,31100,Toulouse,Maison,74.0,4.0,sols,387.0,4864.864864864865
500000.0,31200,Toulouse,Maison,145.0,6.0,sols,436.0,3448.2758620689656
