valeur_fonciere,code_postal,nom_commune,type_local,surface_reelle_bati,nombre_pieces_principales,nature_culture,surface_terrain,year,prix_mcarre
333790.0,31600,Labastidette,Maison,119.0,6.0,sols,926.0,2023,2804.9579831932774
372000.0,31600,Labastidette,Maison,140.0,6.0,terrains d'agrément,505.0,2023,2657.1428571428573
354000.0,31600,Labastidette,Maison,117.0,5.0,sols,1062.0,2023,3025.641025641026
304450.0,31600,Labastidette,Maison,139.0,5.0,sols,333.0,2023,2190.2877697841727
268500.0,31600,Labastidette,Maison,83.0,4.0,sols,460.0,2023,3234.9397590361446
187900.0,31600,Labastidette,Maison,79.0,3.0,sols,185.0,2023,2378.481012658228
243000.0,31600,Labastidette,Maison,86.0,4.0,sols,419.0,2023,2825.5813953488373
150000.0,31600,Labastidette,Maison,124.0,5.0,sols,650.0,2023,1209.6774193548388
378640.0,31600,Labastidette,Maison,152.0,5.0,sols,1146.0,2023,2491.0526315789475
255000.0,31600,Labastidette,Maison,97.0,5.0,sols,1274.0,2023,2628.865979381443
280000.0,31600,Labastidette,Maison,159.0,6.0,terrains a bâtir,1318.0,2023,1761.006289308176
284800.0,31600,Labastidette,Maison,94.0,4.0,sols,510.0,2023,3029.7872340425533
228680.0,31600,Labastidette,Maison,99.0,5.0,,0.0,2023,2309.89898989899
427900.0,31380,Paulhac,Maison,195.0,6.0,sols,1000.0,2022,2194.358974358974
252500.0,31380,Paulhac,Maison,105.0,6.0,sols,500.0,2022,2404.7619047619046
349750.0,31380,Paulhac,Maison,110.0,4.0,sols,686.0,2022,3179.5454545454545
417850.0,31380,Paulhac,Maison,160.0,5.0,terrains d'agrément,1362.0,2022,2611.5625
235000.0,31380,Paulhac,Maison,90.0,4.0,sols,316.0,2022,2611.1111111111113
424600.0,31380,Paulhac,Maison,121.0,4.0,terrains d'agrément,1985.0,2022,3509.090909090909
250236.0,31380,Paulhac,Maison,169.0,5.0,,0.0,2022,1480.6863905325445
249000.0,31380,Paulhac,Maison,80.0,4.0,sols,201.0,2022,3112.5
263710.0,31380,Paulhac,Maison,132.0,4.0,sols,130.0,2022,1997.8030303030303
181000.0,31380,Paulhac,Maison,80.0,4.0,sols,200.0,2022,2262.5
102046.82,31380,Paulhac,Maison,104.0,6.0,sols,1006.0,2022,981.2194230769231
274000.0,31380,Paulhac,Maison,104.0,6.0,sols,1006.0,2022,2634.6153846153848
315000.0,31380,Paulhac,Maison,96.0,4.0,terrains d'agrément,619.0,2022,3281.25
378000.0,31380,Paulhac,Maison,116.0,4.0,sols,517.0,2022,3258.6206896551726
300000.0,31380,Paulhac,Maison,105.0,4.0,sols,1000.0,2022,2857.1428571428573
362300.0,31380,Paulhac,Maison,115.0,5.0,sols,710.0,2022,3150.4347826086955
170000.0,31380,Paulhac,Maison,84.0,3.0,sols,74.0,2022,2023.8095238095239
92000.0,31320,Vigoulet-Auzil,Maison,125.0,5.0,sols,424.0,2022,736.0
415000.0,31320,Vigoulet-Auzil,Maison,141.0,6.0,,0.0,2022,2943.2624113475176
606080.0,31320,Vigoulet-Auzil,Maison,185.0,6.0,sols,600.0,2022,3276.108108108108
232200.0,31320,Vigoulet-Auzil,Maison,60.0,3.0,sols,52.0,2022,3870.0
97650.0,31320,Vigoulet-Auzil,Maison,131.0,5.0,sols,700.0,2022,745.4198473282443
480220.0,31320,Vigoulet-Auzil,Maison,100.0,5.0,terrains d'agrément,989.0,2022,4802.2
130900.0,31420,Cassagnabère-Tournas,Maison,144.0,6.0,sols,500.0,2023,909.0277777777778
220000.0,31420,Cassagnabère-Tournas,Maison,128.0,3.0,terres,7685.0,2023,1718.75
78120.0,31420,Cassagnabère-Tournas,Maison,70.0,3.0,sols,382.0,2023,1116.0
152380.0,31420,Cassagnabère-Tournas,Maison,115.0,4.0,sols,500.0,2023,1325.0434782608695
460000.0,31420,Cassagnabère-Tournas,Maison,117.0,5.0,landes,1041.0,2023,3931.6239316239316
104702.5,31420,Cassagnabère-Tournas,Maison,83.0,3.0,,0.0,2023,1261.4759036144578
95000.0,31420,Cassagnabère-Tournas,Maison,104.0,3.0,sols,1000.0,2023,913.4615384615385
90000.0,31420,Cassagnabère-Tournas,Maison,110.0,4.0,terres,480.0,2023,818.1818181818181
176152.0,31420,Cassagnabère-Tournas,Maison,150.0,4.0,terrains d'agrément,940.0,2023,1174.3466666666666
250000.0,31560,Seyre,Maison,74.0,4.0,terres,962.0,2022,3378.3783783783783
200000.0,31560,Seyre,Maison,100.0,3.0,sols,3725.0,2022,2000.0
208000.0,31560,Seyre,Maison,130.0,7.0,terres,2501.0,2022,1600.0
127500.0,31410,Lavernose-Lacasse,Maison,70.0,3.0,,0.0,2023,1821.4285714285713
278300.0,31410,Lavernose-Lacasse,Maison,113.0,4.0,sols,467.0,2023,2462.83185840708
115000.0,31410,Lavernose-Lacasse,Maison,65.0,3.0,sols,49.0,2023,1769.2307692307693
343400.0,31410,Lavernose-Lacasse,Maison,136.0,5.0,sols,1042.0,2023,2525.0
200960.0,31410,Lavernose-Lacasse,Maison,82.0,4.0,,0.0,2023,2450.731707317073
303570.0,31410,Lavernose-Lacasse,Maison,107.0,4.0,sols,757.0,2023,2837.1028037383176
284320.0,31410,Lavernose-Lacasse,Maison,84.0,4.0,sols,581.0,2023,3384.7619047619046
55000.0,31410,Lavernose-Lacasse,Maison,75.0,4.0,sols,613.0,2023,733.3333333333334
151400.0,31410,Lavernose-Lacasse,Maison,70.0,3.0,,0.0,2023,2162.8571428571427
130000.0,31410,Lavernose-Lacasse,Maison,94.0,4.0,sols,301.0,2023,1382.9787234042553
285450.0,31410,Lavernose-Lacasse,Maison,110.0,5.0,sols,1556.0,2023,2595.0
340000.0,31410,Lavernose-Lacasse,Maison,101.0,4.0,sols,1500.0,2023,3366.3366336633662
360000.0,31410,Lavernose-Lacasse,Maison,122.0,4.0,sols,679.0,2023,2950.8196721311474
270650.0,31410,Lavernose-Lacasse,Maison,92.0,4.0,sols,1341.0,2023,2941.8478260869565
255000.0,31410,Lavernose-Lacasse,Maison,103.0,3.0,,0.0,2023,2475.7281553398057
341700.0,31410,Lavernose-Lacasse,Maison,92.0,4.0,,0.0,2023,3714.1304347826085
265000.0,31410,Lavernose-Lacasse,Maison,136.0,6.0,sols,1100.0,2023,1948.5294117647059
358052.0,31410,Lavernose-Lacasse,Maison,173.0,6.0,sols,840.0,2023,2069.664739884393
303600.0,31410,Lavernose-Lacasse,Maison,111.0,4.0,sols,868.0,2023,2735.135135135135
442000.0,31410,Lavernose-Lacasse,Maison,179.0,5.0,terrains d'agrément,1678.0,2023,2469.27374301676
163000.0,31410,Lavernose-Lacasse,Maison,103.0,4.0,sols,390.0,2023,1582.5242718446602
217900.0,31410,Lavernose-Lacasse,Maison,90.0,4.0,sols,662.0,2023,2421.1111111111113
260600.0,31410,Lavernose-Lacasse,Maison,130.0,3.0,sols,170.0,2023,2004.6153846153845
327000.0,31410,Lavernose-Lacasse,Maison,96.0,4.0,terrains d'agrément,1481.0,2023,3406.25
303000.0,31410,Lavernose-Lacasse,Maison,117.0,5.0,sols,609.0,2023,2589.74358974359
254100.0,31410,Lavernose-Lacasse,Maison,92.0,4.0,sols,727.0,2023,2761.9565217391305
452900.0,31410,Lavernose-Lacasse,Maison,141.0,5.0,sols,1207.0,2023,3212.0567375886526
368000.0,31410,Lavernose-Lacasse,Maison,148.0,6.0,sols,929.0,2023,2486.4864864864867
159100.0,31410,Lavernose-Lacasse,Maison,47.0,3.0,sols,145.0,2023,3385.1063829787236
225600.0,31410,Lavernose-Lacasse,Maison,82.0,4.0,,0.0,2023,2751.2195121951218
162080.0,31410,Lavernose-Lacasse,Maison,70.0,3.0,,0.0,2023,2315.4285714285716
277000.0,31410,Lavernose-Lacasse,Maison,77.0,2.0,sols,230.0,2023,3597.4025974025976
185000.0,31410,Lavernose-Lacasse,Maison,82.0,4.0,sols,151.0,2023,2256.0975609756097
220000.0,31410,Lavernose-Lacasse,Maison,103.0,3.0,sols,796.0,2023,2135.9223300970875
190000.0,31410,Lavernose-Lacasse,Maison,82.0,4.0,sols,194.0,2023,2317.0731707317073
165000.0,31410,Lavernose-Lacasse,Maison,69.0,3.0,sols,141.0,2023,2391.304347826087
200000.0,31410,Lavernose-Lacasse,Maison,87.0,4.0,sols,143.0,2023,2298.8505747126437
185000.0,31410,Lavernose-Lacasse,Maison,82.0,4.0,sols,129.0,2023,2256.0975609756097
165000.0,31410,Lavernose-Lacasse,Maison,69.0,3.0,sols,135.0,2023,2391.304347826087
230000.0,31410,Lavernose-Lacasse,Maison,100.0,5.0,sols,129.0,2023,2300.0
200000.0,31410,Lavernose-Lacasse,Maison,87.0,4.0,sols,201.0,2023,2298.8505747126437
190000.0,31410,Lavernose-Lacasse,Maison,70.0,4.0,sols,257.0,2023,2714.285714285714
534295.0,31410,Lavernose-Lacasse,Maison,186.0,5.0,sols,1570.0,2023,2872.55376344086
200000.0,31410,Lavernose-Lacasse,Maison,87.0,4.0,sols,112.0,2023,2298.8505747126437
190000.0,31410,Lavernose-Lacasse,Maison,82.0,4.0,sols,246.0,2023,2317.0731707317073
294205.0,31380,Montastruc-la-Conseillère,Maison,110.0,4.0,sols,142.0,2022,2674.590909090909
312800.0,31380,Montastruc-la-Conseillère,Maison,80.0,4.0,sols,708.0,2022,3910.0
598000.0,31380,Montastruc-la-Conseillère,Maison,130.0,5.0,sols,1180.0,2022,4600.0
340500.0,31380,Montastruc-la-Conseillère,Maison,191.0,5.0,sols,433.0,2022,1782.7225130890051
340250.0,31380,Montastruc-la-Conseillère,Maison,72.0,4.0,sols,839.0,2022,4725.694444444444
264200.0,31380,Montastruc-la-Conseillère,Maison,103.0,3.0,sols,209.0,2022,2565.0485436893205
130000.0,31380,Montastruc-la-Conseillère,Maison,96.0,4.0,sols,687.0,2022,1354.1666666666667
632239.0,31380,Montastruc-la-Conseillère,Maison,192.0,6.0,sols,600.0,2022,3292.9114583333335
448450.0,31380,Montastruc-la-Conseillère,Maison,168.0,5.0,sols,1623.0,2022,2669.345238095238
281912.0,31380,Montastruc-la-Conseillère,Maison,150.0,5.0,sols,72.0,2022,1879.4133333333334
346000.0,31380,Montastruc-la-Conseillère,Maison,102.0,5.0,sols,535.0,2022,3392.156862745098
318031.0,31380,Montastruc-la-Conseillère,Maison,93.0,4.0,sols,630.0,2022,3419.6881720430106
545630.0,31380,Montastruc-la-Conseillère,Maison,240.0,6.0,sols,495.0,2022,2273.4583333333335
324950.0,31380,Montastruc-la-Conseillère,Maison,93.0,5.0,terrains a bâtir,603.0,2022,3494.0860215053763
175000.0,31380,Montastruc-la-Conseillère,Maison,157.0,5.0,sols,1003.0,2022,1114.6496815286623
565860.0,31380,Montastruc-la-Conseillère,Maison,300.0,10.0,sols,3428.0,2022,1886.2
225000.0,31380,Montastruc-la-Conseillère,Maison,50.0,1.0,terrains d'agrément,1000.0,2022,4500.0
466030.0,31380,Montastruc-la-Conseillère,Maison,147.0,5.0,,0.0,2022,3170.2721088435374
570449.0,31380,Montastruc-la-Conseillère,Maison,147.0,6.0,sols,647.0,2022,3880.605442176871
303531.0,31380,Montastruc-la-Conseillère,Maison,111.0,4.0,,0.0,2022,2734.5135135135133
124500.0,31380,Montastruc-la-Conseillère,Maison,81.0,4.0,sols,38.0,2022,1537.037037037037
360850.0,31380,Montastruc-la-Conseillère,Maison,124.0,5.0,sols,1025.0,2022,2910.0806451612902
518820.0,31380,Montastruc-la-Conseillère,Maison,150.0,7.0,sols,757.0,2022,3458.8
180000.0,31380,Montastruc-la-Conseillère,Maison,90.0,8.0,sols,219.0,2022,2000.0
340000.0,31380,Montastruc-la-Conseillère,Maison,146.0,3.0,sols,125.0,2022,2328.7671232876714
420000.0,31380,Montastruc-la-Conseillère,Maison,129.0,6.0,sols,496.0,2022,3255.813953488372
525436.0,31380,Montastruc-la-Conseillère,Maison,133.0,4.0,sols,875.0,2022,3950.6466165413535
378000.0,31380,Montastruc-la-Conseillère,Maison,102.0,4.0,,0.0,2022,3705.8823529411766
320000.0,31380,Montastruc-la-Conseillère,Maison,100.0,5.0,sols,957.0,2022,3200.0
148500.0,31380,Montastruc-la-Conseillère,Maison,85.0,3.0,sols,58.0,2022,1747.0588235294117
267800.0,31380,Montastruc-la-Conseillère,Maison,95.0,4.0,terrains d'agrément,1327.0,2022,2818.9473684210525
299000.0,31380,Montastruc-la-Conseillère,Maison,109.0,5.0,sols,807.0,2022,2743.119266055046
639400.0,31380,Montastruc-la-Conseillère,Maison,130.0,8.0,sols,1000.0,2022,4918.461538461538
279000.0,31380,Montastruc-la-Conseillère,Maison,82.0,4.0,sols,117.0,2022,3402.439024390244
225000.0,31380,Montastruc-la-Conseillère,Maison,82.0,4.0,sols,518.0,2022,2743.9024390243903
280000.0,31380,Montastruc-la-Conseillère,Maison,95.0,5.0,sols,406.0,2022,2947.3684210526317
409700.0,31380,Montastruc-la-Conseillère,Maison,143.0,5.0,sols,907.0,2022,2865.034965034965
330350.0,31380,Montastruc-la-Conseillère,Maison,97.0,4.0,sols,654.0,2022,3405.6701030927834
389950.0,31380,Montastruc-la-Conseillère,Maison,140.0,5.0,,0.0,2022,2785.3571428571427
430000.0,31190,Esperce,Maison,128.0,5.0,sols,1500.0,2023,3359.375
215000.0,31190,Esperce,Maison,108.0,3.0,sols,862.0,2023,1990.7407407407406
130000.0,31310,Montbrun-Bocage,Maison,98.0,3.0,,0.0,2022,1326.530612244898
75000.0,31310,Montbrun-Bocage,Maison,91.0,3.0,sols,55.0,2022,824.1758241758242
265000.0,31310,Montbrun-Bocage,Maison,108.0,4.0,sols,2000.0,2022,2453.703703703704
262000.0,31310,Montbrun-Bocage,Maison,112.0,5.0,sols,849.0,2022,2339.285714285714
273550.0,31310,Montbrun-Bocage,Maison,110.0,4.0,sols,1000.0,2022,2486.818181818182
150000.0,31310,Montbrun-Bocage,Maison,80.0,4.0,sols,1095.0,2022,1875.0
272510.0,31310,Montbrun-Bocage,Maison,144.0,6.0,terrains d'agrément,2117.0,2022,1892.4305555555557
89000.0,31310,Montbrun-Bocage,Maison,67.0,3.0,sols,328.0,2022,1328.358208955224
218450.0,31480,Le Grès,Maison,87.0,4.0,sols,247.0,2023,2510.919540229885
210000.0,31480,Le Grès,Maison,120.0,4.0,sols,782.0,2023,1750.0
102600.0,31480,Le Grès,Maison,93.0,4.0,sols,2000.0,2023,1103.225806451613
311000.0,31480,Le Grès,Maison,117.0,6.0,sols,1013.0,2023,2658.119658119658
256859.0,31480,Le Grès,Maison,113.0,5.0,sols,800.0,2023,2273.0884955752213
285000.0,31480,Le Grès,Maison,110.0,5.0,sols,1124.0,2023,2590.909090909091
131400.0,31160,Milhas,Maison,62.0,3.0,sols,500.0,2022,2119.3548387096776
77000.0,31160,Milhas,Maison,120.0,2.0,sols,245.0,2022,641.6666666666666
60000.0,31160,Milhas,Maison,75.0,3.0,sols,500.0,2022,800.0
126000.0,31160,Milhas,Maison,41.0,3.0,sols,70.0,2022,3073.170731707317
100000.0,31230,Goudex,Maison,100.0,3.0,sols,1718.0,2022,1000.0
172500.0,31420,Eoux,Maison,186.0,5.0,sols,1689.0,2023,927.4193548387096
40001.0,31260,His,Maison,100.0,5.0,sols,500.0,2023,400.01
118140.0,31260,His,Maison,185.0,7.0,sols,728.0,2023,638.5945945945946
166000.0,31260,His,Maison,117.0,4.0,prés,5416.0,2023,1418.8034188034187
635000.0,31310,Latour,Maison,137.0,3.0,terrains d'agrément,1573.0,2022,4635.036496350365
160000.0,31310,Latour,Maison,50.0,2.0,sols,70.0,2022,3200.0
196400.0,31380,Garidech,Maison,60.0,3.0,,0.0,2023,3273.3333333333335
580000.0,31380,Garidech,Maison,102.0,5.0,sols,1404.0,2023,5686.274509803921
260650.0,31380,Garidech,Maison,69.0,3.0,sols,217.0,2023,3777.536231884058
275650.0,31380,Garidech,Maison,88.0,4.0,sols,216.0,2023,3132.3863636363635
362850.0,31380,Garidech,Maison,110.0,4.0,sols,803.0,2023,3298.6363636363635
205000.0,31380,Garidech,Maison,84.0,4.0,,0.0,2023,2440.4761904761904
138400.0,31380,Garidech,Maison,61.0,3.0,sols,176.0,2023,2268.8524590163934
125000.0,31160,Boutx,Maison,56.0,2.0,sols,500.0,2022,2232.1428571428573
125000.0,31440,Boutx,Maison,52.0,3.0,sols,56.0,2022,2403.846153846154
49000.0,31440,Boutx,Maison,30.0,1.0,sols,95.0,2022,1633.3333333333333
155100.0,31440,Boutx,Maison,80.0,3.0,sols,85.0,2022,1938.75
119050.0,31440,Boutx,Maison,52.0,2.0,sols,56.0,2022,2289.423076923077
114750.0,31440,Boutx,Maison,40.0,2.0,sols,932.0,2022,2868.75
143950.0,31440,Boutx,Maison,120.0,4.0,sols,705.0,2022,1199.5833333333333
215811.0,31440,Boutx,Maison,75.0,3.0,sols,151.0,2022,2877.48
222400.0,31440,Boutx,Maison,88.0,4.0,sols,956.0,2022,2527.2727272727275
200000.0,31440,Boutx,Maison,72.0,4.0,sols,44.0,2022,2777.777777777778
127550.0,31440,Boutx,Maison,50.0,2.0,sols,40.0,2022,2551.0
73333.33,31440,Boutx,Maison,90.0,4.0,sols,402.0,2022,814.8147777777777
114830.0,31440,Boutx,Maison,74.0,4.0,sols,211.0,2022,1551.7567567567567
162182.0,31440,Boutx,Maison,69.0,3.0,sols,124.0,2022,2350.463768115942
165000.0,31160,Boutx,Maison,105.0,5.0,sols,500.0,2022,1571.4285714285713
147000.0,31160,Boutx,Maison,72.0,1.0,landes,3460.0,2022,2041.6666666666667
123154.0,31580,Loudet,Maison,111.0,4.0,sols,1945.0,2022,1109.4954954954956
145000.0,31580,Loudet,Maison,265.0,5.0,sols,4460.0,2022,547.1698113207547
100000.0,31580,Loudet,Maison,82.0,2.0,sols,330.0,2022,1219.5121951219512
145000.0,31260,Salies-du-Salat,Maison,120.0,5.0,sols,286.0,2023,1208.3333333333333
188000.0,31260,Salies-du-Salat,Maison,80.0,5.0,sols,785.0,2023,2350.0
150000.0,31260,Salies-du-Salat,Maison,76.0,4.0,sols,462.0,2023,1973.6842105263158
140000.0,31260,Salies-du-Salat,Maison,91.0,5.0,sols,1119.0,2023,1538.4615384615386
160000.0,31260,Salies-du-Salat,Maison,92.0,5.0,landes,6970.0,2023,1739.1304347826087
135000.0,31260,Salies-du-Salat,Maison,78.0,3.0,prés,1440.0,2023,1730.7692307692307
120000.0,31260,Salies-du-Salat,Maison,147.0,6.0,sols,276.0,2023,816.3265306122449
64600.0,31260,Salies-du-Salat,Maison,59.0,3.0,sols,56.0,2023,1094.915254237288
135980.0,31260,Salies-du-Salat,Maison,96.0,5.0,sols,350.0,2023,1416.4583333333333
320000.0,31260,Salies-du-Salat,Maison,134.0,4.0,,0.0,2023,2388.0597014925374
60000.0,31260,Salies-du-Salat,Maison,135.0,5.0,sols,70.0,2023,444.44444444444446
171450.0,31260,Salies-du-Salat,Maison,75.0,5.0,sols,359.0,2023,2286.0
302051.0,31260,Salies-du-Salat,Maison,113.0,1.0,terrains d'agrément,3218.0,2023,2673.0176991150443
94000.0,31260,Salies-du-Salat,Maison,70.0,4.0,sols,798.0,2023,1342.857142857143
50000.0,31260,Salies-du-Salat,Maison,90.0,4.0,sols,55.0,2023,555.5555555555555
339500.0,31260,Salies-du-Salat,Maison,117.0,4.0,sols,500.0,2023,2901.709401709402
135000.0,31260,Salies-du-Salat,Maison,66.0,4.0,sols,530.0,2023,2045.4545454545455
379147.0,31460,Caragoudes,Maison,79.0,2.0,prés,3520.0,2023,4799.329113924051
320000.0,31460,Caragoudes,Maison,106.0,4.0,sols,4334.0,2023,3018.867924528302
420000.0,31460,Caragoudes,Maison,203.0,4.0,sols,3331.0,2023,2068.9655172413795
151500.0,31460,Caragoudes,Maison,110.0,4.0,sols,2000.0,2023,1377.2727272727273
160000.0,31190,Miremont,Maison,80.0,4.0,sols,294.0,2022,2000.0
132500.0,31190,Miremont,Maison,64.0,2.0,sols,55.0,2022,2070.3125
307000.0,31190,Miremont,Maison,124.0,4.0,sols,797.0,2022,2475.8064516129034
257050.0,31190,Miremont,Maison,95.0,4.0,sols,608.0,2022,2705.7894736842104
460000.0,31190,Miremont,Maison,143.0,4.0,sols,2500.0,2022,3216.7832167832166
141000.0,31190,Miremont,Maison,84.0,4.0,sols,652.0,2022,1678.5714285714287
350900.0,31190,Miremont,Maison,141.0,5.0,sols,733.0,2022,2488.6524822695037
289750.0,31190,Miremont,Maison,114.0,4.0,sols,729.0,2022,2541.6666666666665
332000.0,31190,Miremont,Maison,145.0,6.0,sols,1792.0,2022,2289.655172413793
384550.0,31190,Miremont,Maison,147.0,5.0,sols,472.0,2022,2615.986394557823
145000.0,31190,Miremont,Maison,70.0,2.0,sols,293.0,2022,2071.4285714285716
394800.0,31190,Miremont,Maison,90.0,4.0,sols,2941.0,2022,4386.666666666667
202500.0,31190,Miremont,Maison,220.0,7.0,sols,2563.0,2022,920.4545454545455
233000.0,31190,Miremont,Maison,90.0,4.0,sols,235.0,2022,2588.8888888888887
170850.0,31190,Miremont,Maison,68.0,3.0,sols,105.0,2022,2512.5
303620.0,31190,Miremont,Maison,136.0,5.0,sols,540.0,2022,2232.5
200000.0,31190,Miremont,Maison,69.0,4.0,sols,99.0,2022,2898.550724637681
380950.0,31190,Miremont,Maison,120.0,4.0,sols,813.0,2022,3174.5833333333335
128000.0,31190,Miremont,Maison,79.0,4.0,sols,491.0,2022,1620.253164556962
210000.0,31190,Miremont,Maison,90.0,4.0,terres,2400.0,2022,2333.3333333333335
107000.0,31190,Miremont,Maison,46.0,3.0,sols,143.0,2022,2326.086956521739
244011.0,31190,Miremont,Maison,115.0,5.0,sols,76.0,2022,2121.8347826086956
150000.0,31190,Miremont,Maison,113.0,4.0,terrains a bâtir,824.0,2022,1327.4336283185842
134000.0,31190,Miremont,Maison,150.0,6.0,sols,329.0,2022,893.3333333333334
255000.0,31190,Miremont,Maison,97.0,4.0,sols,988.0,2022,2628.865979381443
358000.0,31190,Miremont,Maison,105.0,4.0,sols,1000.0,2022,3409.5238095238096
380000.0,31310,Gouzens,Maison,166.0,5.0,jardins,5530.0,2023,2289.156626506024
360092.0,31860,Labarthe-sur-Lèze,Maison,110.0,5.0,sols,606.0,2023,3273.5636363636363
362800.0,31860,Labarthe-sur-Lèze,Maison,107.0,4.0,sols,482.0,2023,3390.654205607477
279000.0,31860,Labarthe-sur-Lèze,Maison,75.0,4.0,sols,637.0,2023,3720.0
209150.0,31860,Labarthe-sur-Lèze,Maison,111.0,4.0,sols,405.0,2023,1884.2342342342342
223600.0,31860,Labarthe-sur-Lèze,Maison,84.0,5.0,sols,1000.0,2023,2661.904761904762
269260.0,31860,Labarthe-sur-Lèze,Maison,104.0,4.0,sols,298.0,2023,2589.0384615384614
355000.0,31860,Labarthe-sur-Lèze,Maison,120.0,4.0,sols,853.0,2023,2958.3333333333335
434580.0,31860,Labarthe-sur-Lèze,Maison,140.0,6.0,sols,974.0,2023,3104.1428571428573
308170.0,31860,Labarthe-sur-Lèze,Maison,96.0,5.0,sols,603.0,2023,3210.1041666666665
253880.0,31860,Labarthe-sur-Lèze,Maison,81.0,4.0,sols,180.0,2023,3134.320987654321
240000.0,31860,Labarthe-sur-Lèze,Maison,93.0,4.0,sols,329.0,2023,2580.6451612903224
324290.0,31860,Labarthe-sur-Lèze,Maison,135.0,5.0,sols,1050.0,2023,2402.1481481481483
364450.0,31860,Labarthe-sur-Lèze,Maison,102.0,4.0,sols,765.0,2023,3573.0392156862745
293380.0,31860,Labarthe-sur-Lèze,Maison,76.0,4.0,sols,366.0,2023,3860.2631578947367
473940.0,31860,Labarthe-sur-Lèze,Maison,152.0,5.0,sols,1456.0,2023,3118.0263157894738
225450.0,31860,Labarthe-sur-Lèze,Maison,89.0,4.0,sols,134.0,2023,2533.14606741573
250000.0,31860,Labarthe-sur-Lèze,Maison,122.0,5.0,sols,543.0,2023,2049.1803278688526
240000.0,31860,Labarthe-sur-Lèze,Maison,80.0,4.0,sols,601.0,2023,3000.0
178500.0,31860,Labarthe-sur-Lèze,Maison,90.0,3.0,,0.0,2023,1983.3333333333333
384950.0,31860,Labarthe-sur-Lèze,Maison,123.0,6.0,sols,715.0,2023,3129.6747967479673
310000.0,31860,Labarthe-sur-Lèze,Maison,150.0,6.0,sols,1006.0,2023,2066.6666666666665
347714.0,31860,Labarthe-sur-Lèze,Maison,97.0,4.0,sols,1132.0,2023,3584.680412371134
336220.0,31860,Labarthe-sur-Lèze,Maison,96.0,4.0,sols,514.0,2023,3502.2916666666665
460000.0,31860,Labarthe-sur-Lèze,Maison,175.0,7.0,terrains d'agrément,2690.0,2023,2628.5714285714284
240000.0,31860,Labarthe-sur-Lèze,Maison,100.0,5.0,sols,1218.0,2023,2400.0
265000.0,31860,Labarthe-sur-Lèze,Maison,93.0,5.0,sols,932.0,2023,2849.462365591398
265350.0,31860,Labarthe-sur-Lèze,Maison,81.0,4.0,sols,526.0,2023,3275.925925925926
291250.0,31860,Labarthe-sur-Lèze,Maison,115.0,6.0,sols,1500.0,2023,2532.608695652174
220000.0,31860,Labarthe-sur-Lèze,Maison,87.0,4.0,sols,222.0,2023,2528.735632183908
239000.0,31860,Labarthe-sur-Lèze,Maison,73.0,4.0,sols,364.0,2023,3273.972602739726
265000.0,31860,Labarthe-sur-Lèze,Maison,86.0,3.0,terrains d'agrément,870.0,2023,3081.3953488372094
363700.0,31860,Labarthe-sur-Lèze,Maison,117.0,4.0,sols,756.0,2023,3108.5470085470088
272800.0,31860,Labarthe-sur-Lèze,Maison,102.0,3.0,sols,1128.0,2023,2674.5098039215686
230000.0,31600,Lherm,Maison,126.0,5.0,,0.0,2023,1825.3968253968253
215850.0,31600,Lherm,Maison,92.0,4.0,sols,889.0,2023,2346.195652173913
399300.0,31600,Lherm,Maison,192.0,5.0,sols,1094.0,2023,2079.6875
253000.0,31600,Lherm,Maison,90.0,4.0,sols,814.0,2023,2811.1111111111113
