valeur_fonciere,code_postal,nom_commune,type_local,surface_reelle_bati,nombre_pieces_principales,nature_culture,surface_terrain,year
105485.0,31620,Castelnau-d'Estrétefonds,Appartement,36.0,2.0,None,0.0,2023
100926.0,31620,Castelnau-d'Estrétefonds,Appartement,42.0,2.0,None,0.0,2023
307661.0,31620,Castelnau-d'Estrétefonds,Maison,101.0,5.0,sols,749.0,2023
336500.0,31620,Castelnau-d'Estrétefonds,Maison,91.0,3.0,sols,395.0,2023
191000.0,31620,Castelnau-d'Estrétefonds,Maison,128.0,5.0,sols,98.0,2023
98000.0,31620,Castelnau-d'Estrétefonds,Appartement,43.0,2.0,None,0.0,2023
105200.0,31620,Castelnau-d'Estrétefonds,Appartement,38.0,2.0,None,0.0,2023
338000.0,31620,Castelnau-d'Estrétefonds,Maison,95.0,5.0,sols,460.0,2023
330000.0,31620,Castelnau-d'Estrétefonds,Maison,125.0,5.0,terres,2220.0,2023
433550.0,31620,Castelnau-d'Estrétefonds,Maison,168.0,6.0,sols,534.0,2023
107269.15,31620,Castelnau-d'Estrétefonds,Appartement,42.0,2.0,None,0.0,2023
151989.78,31620,Castelnau-d'Estrétefonds,Appartement,64.0,3.0,None,0.0,2023
107000.0,31620,Castelnau-d'Estrétefonds,Appartement,42.0,2.0,None,0.0,2023
158000.0,31620,Castelnau-d'Estrétefonds,Appartement,64.0,3.0,None,0.0,2023
143600.0,31620,Castelnau-d'Estrétefonds,Appartement,62.0,3.0,None,0.0,2023
309100.0,31620,Castelnau-d'Estrétefonds,Appartement,95.0,4.0,None,0.0,2023
140000.0,31620,Castelnau-d'Estrétefonds,Appartement,62.0,3.0,None,0.0,2023
319000.0,31620,Castelnau-d'Estrétefonds,Maison,98.0,4.0,sols,668.0,2023
218000.0,31620,Castelnau-d'Estrétefonds,Maison,88.0,5.0,sols,524.0,2023
104000.0,31620,Castelnau-d'Estrétefonds,Appartement,42.0,2.0,None,0.0,2023
119900.0,31620,Castelnau-d'Estrétefonds,Appartement,42.0,2.0,None,0.0,2023
128000.0,31620,Castelnau-d'Estrétefonds,Maison,70.0,1.0,sols,281.0,2023
220000.0,31620,Castelnau-d'Estrétefonds,Maison,81.0,3.0,sols,68.0,2023
200100.0,31620,Castelnau-d'Estrétefonds,Maison,114.0,4.0,sols,122.0,2023
109195.34,31620,Castelnau-d'Estrétefonds,Appartement,44.0,2.0,None,0.0,2023
108223.56,31620,Castelnau-d'Estrétefonds,Appartement,45.0,2.0,None,0.0,2023
284850.0,31620,Castelnau-d'Estrétefonds,Maison,152.0,4.0,sols,772.0,2023
980000.0,31620,Castelnau-d'Estrétefonds,Appartement,59.0,3.0,sols,698.0,2023
166706.62,31620,Castelnau-d'Estrétefonds,Appartement,77.0,3.0,None,0.0,2023
355750.0,31620,Castelnau-d'Estrétefonds,Maison,113.0,4.0,sols,400.0,2023
393000.0,31620,Castelnau-d'Estrétefonds,Maison,101.0,3.0,terrains d'agrément,4650.0,2023
93000.0,31620,Castelnau-d'Estrétefonds,Appartement,40.0,2.0,None,0.0,2023
191000.0,31620,Castelnau-d'Estrétefonds,Maison,69.0,3.0,None,0.0,2023
94000.0,31620,Castelnau-d'Estrétefonds,Appartement,40.0,1.0,None,0.0,2023
272300.0,31620,Castelnau-d'Estrétefonds,Maison,99.0,5.0,sols,1078.0,2023
494500.0,31620,Castelnau-d'Estrétefonds,Maison,145.0,4.0,sols,1516.0,2023
146807.89,31620,Castelnau-d'Estrétefonds,Appartement,62.0,3.0,None,0.0,2023
845000.0,31620,Castelnau-d'Estrétefonds,Maison,199.0,3.0,sols,2240.0,2023
72000.0,31620,Castelnau-d'Estrétefonds,Appartement,43.0,2.0,None,0.0,2023
314600.0,31620,Castelnau-d'Estrétefonds,Maison,94.0,4.0,sols,1031.0,2023
165000.0,31620,Castelnau-d'Estrétefonds,Appartement,62.0,3.0,None,0.0,2023
237330.0,31620,Castelnau-d'Estrétefonds,Maison,78.0,3.0,sols,308.0,2023
310000.0,31620,Castelnau-d'Estrétefonds,Maison,107.0,5.0,sols,406.0,2023
247000.0,31620,Castelnau-d'Estrétefonds,Maison,89.0,5.0,terrains d'agrément,485.0,2023
195000.0,31620,Castelnau-d'Estrétefonds,Maison,69.0,3.0,None,0.0,2023
330000.0,31620,Castelnau-d'Estrétefonds,Maison,91.0,5.0,terrains d'agrément,336.0,2023
255000.0,31620,Castelnau-d'Estrétefonds,Maison,120.0,4.0,sols,492.0,2023
398000.0,31620,Castelnau-d'Estrétefonds,Maison,144.0,6.0,sols,801.0,2023
250000.0,31620,Castelnau-d'Estrétefonds,Maison,89.0,5.0,sols,635.0,2023
105000.0,31620,Castelnau-d'Estrétefonds,Appartement,49.0,2.0,None,0.0,2023
548850.0,31620,Castelnau-d'Estrétefonds,Maison,147.0,4.0,sols,1019.0,2023
106000.0,31620,Castelnau-d'Estrétefonds,Appartement,46.0,2.0,None,0.0,2023
372500.0,31620,Castelnau-d'Estrétefonds,Maison,166.0,6.0,sols,423.0,2023
103000.0,31620,Castelnau-d'Estrétefonds,Appartement,34.0,2.0,None,0.0,2023
152455.8,31620,Castelnau-d'Estrétefonds,Appartement,66.0,3.0,None,0.0,2023
322180.0,31620,Castelnau-d'Estrétefonds,Maison,129.0,5.0,sols,1000.0,2023
125000.0,31620,Castelnau-d'Estrétefonds,Maison,40.0,2.0,sols,158.0,2023
248500.0,31620,Castelnau-d'Estrétefonds,Maison,82.0,4.0,sols,321.0,2023
358000.0,31620,Castelnau-d'Estrétefonds,Maison,97.0,4.0,sols,1297.0,2023
279000.0,31620,Castelnau-d'Estrétefonds,Maison,119.0,5.0,sols,982.0,2023
140000.0,31620,Castelnau-d'Estrétefonds,Maison,40.0,2.0,sols,290.0,2023
257150.0,31620,Castelnau-d'Estrétefonds,Maison,88.0,5.0,sols,763.0,2023
89000.0,31620,Castelnau-d'Estrétefonds,Appartement,40.0,2.0,None,0.0,2023
216000.0,31620,Castelnau-d'Estrétefonds,Appartement,94.0,4.0,None,0.0,2023
112000.0,31620,Castelnau-d'Estrétefonds,Appartement,42.0,2.0,None,0.0,2023
102000.0,31620,Castelnau-d'Estrétefonds,Appartement,35.0,2.0,None,0.0,2023
110821.7,31620,Castelnau-d'Estrétefonds,Appartement,48.0,2.0,None,0.0,2023
172000.0,31620,Castelnau-d'Estrétefonds,Maison,67.0,3.0,None,0.0,2023
97550.0,31620,Castelnau-d'Estrétefonds,Appartement,42.0,2.0,None,0.0,2023
102500.0,31620,Castelnau-d'Estrétefonds,Appartement,44.0,2.0,None,0.0,2023
357490.0,31620,Castelnau-d'Estrétefonds,Maison,148.0,5.0,sols,1000.0,2023
345000.0,31620,Castelnau-d'Estrétefonds,Maison,132.0,7.0,sols,1000.0,2023
151331.69,31620,Castelnau-d'Estrétefonds,Appartement,63.0,3.0,None,0.0,2023
245000.0,31620,Castelnau-d'Estrétefonds,Appartement,115.0,4.0,None,0.0,2023
240050.0,31620,Castelnau-d'Estrétefonds,Maison,85.0,4.0,sols,271.0,2023
340000.0,31620,Castelnau-d'Estrétefonds,Appartement,90.0,4.0,None,0.0,2023
336973.0,31620,Castelnau-d'Estrétefonds,Maison,102.0,4.0,sols,1192.0,2023
110000.0,31620,Castelnau-d'Estrétefonds,Appartement,51.0,2.0,None,0.0,2023
250000.0,31620,Castelnau-d'Estrétefonds,Maison,120.0,5.0,sols,6719.0,2023
250000.0,31620,Castelnau-d'Estrétefonds,Maison,194.0,3.0,sols,842.0,2023
130000.0,31620,Castelnau-d'Estrétefonds,Appartement,54.0,3.0,None,0.0,2023
456600.0,31620,Castelnau-d'Estrétefonds,Maison,100.0,5.0,sols,655.0,2023
108000.0,31620,Castelnau-d'Estrétefonds,Appartement,55.0,3.0,None,0.0,2023
189400.0,31620,Castelnau-d'Estrétefonds,Appartement,85.0,4.0,None,0.0,2023
445000.0,31620,Castelnau-d'Estrétefonds,Maison,127.0,4.0,terrains d'agrément,829.0,2023
457500.0,31620,Castelnau-d'Estrétefonds,Maison,160.0,4.0,sols,821.0,2023
219600.0,31620,Castelnau-d'Estrétefonds,Maison,85.0,4.0,sols,265.0,2023
313000.0,31620,Castelnau-d'Estrétefonds,Maison,90.0,4.0,sols,1000.0,2023
100000.0,31620,Castelnau-d'Estrétefonds,Appartement,40.0,2.0,None,0.0,2023
114000.0,31620,Castelnau-d'Estrétefonds,Appartement,52.0,2.0,None,0.0,2023
105000.0,31620,Castelnau-d'Estrétefonds,Appartement,42.0,2.0,None,0.0,2023
336300.0,31620,Castelnau-d'Estrétefonds,Maison,106.0,4.0,sols,1000.0,2023
105000.0,31620,Castelnau-d'Estrétefonds,Appartement,35.0,2.0,None,0.0,2023
260000.0,31620,Castelnau-d'Estrétefonds,Maison,99.0,5.0,sols,570.0,2023
330000.0,31620,Castelnau-d'Estrétefonds,Maison,132.0,7.0,None,0.0,2023
325000.0,31620,Castelnau-d'Estrétefonds,Maison,109.0,5.0,terrains d'agrément,1500.0,2023
310000.0,31620,Castelnau-d'Estrétefonds,Maison,135.0,4.0,sols,635.0,2023
325000.0,31620,Castelnau-d'Estrétefonds,Maison,111.0,3.0,sols,1000.0,2023
99500.0,31620,Castelnau-d'Estrétefonds,Appartement,38.0,2.0,None,0.0,2023
200000.0,31620,Castelnau-d'Estrétefonds,Maison,123.0,5.0,sols,345.0,2023
303900.0,31620,Castelnau-d'Estrétefonds,Maison,91.0,4.0,sols,1000.0,2023
292000.0,31620,Castelnau-d'Estrétefonds,Maison,95.0,5.0,sols,500.0,2023
197000.0,31620,Castelnau-d'Estrétefonds,Appartement,24.0,1.0,sols,600.0,2023
159000.0,31620,Castelnau-d'Estrétefonds,Maison,86.0,4.0,sols,305.0,2023
116400.0,31620,Castelnau-d'Estrétefonds,Appartement,55.0,3.0,None,0.0,2023
208918.36,31620,Castelnau-d'Estrétefonds,Maison,88.0,4.0,None,0.0,2023
207917.78,31620,Castelnau-d'Estrétefonds,Maison,89.0,4.0,None,0.0,2023
353590.0,31620,Castelnau-d'Estrétefonds,Maison,116.0,6.0,None,0.0,2023
207906.31,31620,Castelnau-d'Estrétefonds,Maison,89.0,4.0,None,0.0,2023
150000.0,31620,Castelnau-d'Estrétefonds,Maison,89.0,4.0,terres,1229.0,2023
570000.0,31620,Castelnau-d'Estrétefonds,Maison,161.0,5.0,sols,2500.0,2023
329600.0,31620,Castelnau-d'Estrétefonds,Maison,78.0,4.0,terrains d'agrément,548.0,2023
224854.52,31620,Castelnau-d'Estrétefonds,Maison,90.0,4.0,None,0.0,2023
370000.0,31620,Castelnau-d'Estrétefonds,Maison,80.0,4.0,sols,545.0,2023
120700.0,31620,Castelnau-d'Estrétefonds,Appartement,55.0,3.0,None,0.0,2023
75000.0,31210,Gourdan-Polignan,Maison,60.0,3.0,sols,403.0,2022
55000.0,31210,Gourdan-Polignan,Maison,77.0,5.0,sols,1000.0,2022
140186.0,31210,Gourdan-Polignan,Appartement,93.0,4.0,None,0.0,2022
33000.0,31210,Gourdan-Polignan,Appartement,46.0,2.0,None,0.0,2022
175500.0,31210,Gourdan-Polignan,Appartement,67.0,4.0,None,0.0,2022
80000.0,31210,Gourdan-Polignan,Maison,66.0,4.0,sols,357.0,2022
105000.0,31210,Gourdan-Polignan,Maison,123.0,3.0,sols,485.0,2022
51000.0,31210,Gourdan-Polignan,Appartement,46.0,2.0,None,0.0,2022
120450.0,31210,Gourdan-Polignan,Maison,110.0,4.0,sols,518.0,2022
201400.0,31210,Gourdan-Polignan,Maison,98.0,4.0,sols,200.0,2022
80000.0,31210,Gourdan-Polignan,Maison,96.0,4.0,sols,500.0,2022
237000.0,31210,Gourdan-Polignan,Appartement,50.0,3.0,sols,365.0,2022
120000.0,31210,Gourdan-Polignan,Maison,140.0,7.0,sols,543.0,2022
138000.0,31210,Gourdan-Polignan,Maison,73.0,4.0,sols,229.0,2022
145000.0,31210,Gourdan-Polignan,Maison,100.0,2.0,prés,795.0,2022
185000.0,31210,Gourdan-Polignan,Maison,90.0,4.0,sols,931.0,2022
50000.0,31210,Gourdan-Polignan,Appartement,65.0,4.0,None,0.0,2022
135520.0,31210,Gourdan-Polignan,Maison,110.0,4.0,sols,518.0,2022
188000.0,31210,Gourdan-Polignan,Maison,110.0,4.0,sols,518.0,2022
113500.0,31210,Gourdan-Polignan,Maison,80.0,5.0,sols,765.0,2022
74000.0,31220,Montclar-de-Comminges,Maison,80.0,2.0,sols,968.0,2023
47333.0,31220,Montclar-de-Comminges,Maison,22.0,1.0,sols,70.0,2023
34333.0,31220,Montclar-de-Comminges,Maison,90.0,2.0,sols,1.0,2023
10000.0,31220,Montclar-de-Comminges,Maison,160.0,5.0,terres,8891.0,2023
85000.0,31220,Montclar-de-Comminges,Maison,130.0,3.0,sols,928.0,2023
79000.0,31220,Montclar-de-Comminges,Maison,100.0,2.0,sols,643.0,2023
268200.0,31410,Mauzac,Maison,95.0,4.0,sols,800.0,2023
384000.0,31410,Mauzac,Maison,127.0,2.0,terres,826.0,2023
327850.0,31410,Mauzac,Maison,167.0,5.0,sols,708.0,2023
299000.0,31410,Mauzac,Maison,112.0,4.0,sols,1026.0,2023
264638.4,31410,Mauzac,Maison,90.0,4.0,sols,297.0,2023
289997.0,31410,Mauzac,Maison,106.0,5.0,sols,1151.0,2023
342100.0,31410,Mauzac,Maison,152.0,6.0,terres,2757.0,2023
250000.0,31560,Seyre,Maison,79.0,3.0,sols,587.0,2023
269000.0,31560,Seyre,Maison,121.0,3.0,sols,202.0,2023
390000.0,31560,Seyre,Maison,170.0,3.0,sols,278.0,2023
43500.0,31800,Villeneuve-de-Rivière,Appartement,52.0,3.0,None,0.0,2023
160000.0,31800,Villeneuve-de-Rivière,Maison,87.0,5.0,terrains d'agrément,500.0,2023
220000.0,31800,Villeneuve-de-Rivière,Maison,116.0,4.0,terrains d'agrément,2500.0,2023
90500.0,31800,Villeneuve-de-Rivière,Maison,92.0,3.0,sols,1530.0,2023
122000.0,31800,Villeneuve-de-Rivière,Maison,102.0,5.0,jardins,1240.0,2023
433000.0,31800,Villeneuve-de-Rivière,Maison,153.0,5.0,sols,500.0,2023
148000.0,31800,Villeneuve-de-Rivière,Maison,68.0,3.0,sols,1434.0,2023
313000.0,31800,Villeneuve-de-Rivière,Maison,142.0,4.0,sols,500.0,2023
28000.0,31800,Villeneuve-de-Rivière,Maison,44.0,1.0,sols,806.0,2023
160000.0,31800,Villeneuve-de-Rivière,Maison,161.0,5.0,sols,500.0,2023
280000.0,31800,Villeneuve-de-Rivière,Maison,170.0,6.0,sols,572.0,2023
112000.0,31800,Villeneuve-de-Rivière,Maison,92.0,3.0,terrains a bâtir,1361.0,2023
167166.0,31800,Villeneuve-de-Rivière,Maison,95.0,4.0,sols,364.0,2023
336260.0,31800,Villeneuve-de-Rivière,Maison,129.0,4.0,terrains d'agrément,2180.0,2023
195000.0,31800,Villeneuve-de-Rivière,Maison,102.0,4.0,sols,500.0,2023
270000.0,31800,Villeneuve-de-Rivière,Maison,92.0,4.0,sols,1038.0,2023
490000.0,31800,Villeneuve-de-Rivière,Maison,332.0,11.0,sols,1465.0,2023
9000.0,31750,Escalquens,Appartement,48.0,2.0,None,0.0,2023
503888.0,31750,Escalquens,Maison,127.0,4.0,sols,812.0,2023
240600.0,31750,Escalquens,Appartement,85.0,4.0,None,0.0,2023
158000.0,31750,Escalquens,Appartement,49.0,2.0,None,0.0,2023
365000.0,31750,Escalquens,Maison,118.0,4.0,sols,702.0,2023
145000.0,31750,Escalquens,Appartement,43.0,2.0,None,0.0,2023
138000.0,31750,Escalquens,Appartement,45.0,2.0,None,0.0,2023
146700.0,31750,Escalquens,Appartement,47.0,2.0,None,0.0,2023
213000.0,31750,Escalquens,Appartement,61.0,3.0,None,0.0,2023
366000.0,31750,Escalquens,Maison,96.0,4.0,sols,588.0,2023
353320.0,31750,Escalquens,Maison,100.0,5.0,sols,718.0,2023
365000.0,31750,Escalquens,Maison,88.0,4.0,sols,254.0,2023
493600.0,31750,Escalquens,Maison,150.0,6.0,sols,945.0,2023
300550.0,31750,Escalquens,Appartement,89.0,4.0,None,0.0,2023
135000.0,31750,Escalquens,Appartement,43.0,2.0,None,0.0,2023
414400.0,31750,Escalquens,Maison,152.0,5.0,sols,1400.0,2023
293350.0,31750,Escalquens,Maison,94.0,5.0,sols,175.0,2023
150000.0,31750,Escalquens,Appartement,45.0,2.0,None,0.0,2023
577500.0,31750,Escalquens,Maison,95.0,4.0,sols,2372.0,2023
667470.0,31750,Escalquens,Maison,380.0,9.0,sols,1300.0,2023
710030.0,31750,Escalquens,Maison,200.0,8.0,terres,2013.0,2023
675000.0,31750,Escalquens,Maison,81.0,7.0,sols,700.0,2023
265000.0,31750,Escalquens,Maison,74.0,3.0,sols,869.0,2023
149000.0,31750,Escalquens,Appartement,42.0,2.0,None,0.0,2023
154500.0,31750,Escalquens,Appartement,78.0,4.0,None,0.0,2023
675800.0,31750,Escalquens,Maison,175.0,7.0,sols,998.0,2023
187000.0,31750,Escalquens,Appartement,61.0,3.0,None,0.0,2023
215386.1,31750,Escalquens,Maison,68.0,3.0,None,0.0,2023
206000.0,31750,Escalquens,Appartement,67.0,3.0,None,0.0,2023
213370.0,31750,Escalquens,Appartement,65.0,3.0,None,0.0,2023
269250.0,31750,Escalquens,Maison,85.0,4.0,terrains a bâtir,212.0,2023
190000.0,31750,Escalquens,Appartement,64.0,3.0,None,0.0,2023
11000.0,31750,Escalquens,Appartement,42.0,2.0,None,0.0,2023
426950.0,31750,Escalquens,Maison,120.0,5.0,sols,575.0,2023
547000.0,31750,Escalquens,Maison,121.0,4.0,sols,1019.0,2023
320000.0,31750,Escalquens,Maison,131.0,6.0,None,0.0,2023
300000.0,31750,Escalquens,Maison,120.0,6.0,sols,1017.0,2023
239000.0,31750,Escalquens,Maison,82.0,4.0,sols,166.0,2023
220000.0,31750,Escalquens,Maison,59.0,3.0,sols,1017.0,2023
206000.0,31750,Escalquens,Appartement,78.0,4.0,None,0.0,2023
276830.0,31750,Escalquens,Maison,101.0,5.0,sols,336.0,2023
321350.0,31750,Escalquens,Maison,101.0,5.0,None,0.0,2023
323970.0,31750,Escalquens,Maison,84.0,3.0,sols,681.0,2023
556195.0,31750,Escalquens,Maison,201.0,6.0,sols,1021.0,2023
432210.0,31750,Escalquens,Maison,120.0,6.0,sols,601.0,2023
300000.0,31750,Escalquens,Maison,61.0,3.0,sols,480.0,2023
313900.0,31750,Escalquens,Maison,85.0,4.0,sols,334.0,2023
207700.0,31750,Escalquens,Appartement,65.0,3.0,None,0.0,2023
340000.0,31750,Escalquens,Maison,98.0,4.0,sols,440.0,2023
337000.0,31750,Escalquens,Maison,94.0,5.0,sols,142.0,2023
449950.0,31750,Escalquens,Maison,130.0,4.0,sols,1199.0,2023
334670.0,31750,Escalquens,Maison,90.0,4.0,sols,577.0,2023
145000.0,31750,Escalquens,Appartement,49.0,2.0,None,0.0,2023
209000.0,31750,Escalquens,Appartement,66.0,3.0,None,0.0,2023
223970.0,31750,Escalquens,Appartement,71.0,3.0,None,0.0,2023
163000.0,31750,Escalquens,Appartement,63.0,3.0,None,0.0,2023
160000.0,31750,Escalquens,Appartement,61.0,3.0,None,0.0,2023
166000.0,31750,Escalquens,Appartement,65.0,3.0,None,0.0,2023
166000.0,31750,Escalquens,Appartement,65.0,3.0,None,0.0,2023
168000.0,31750,Escalquens,Appartement,48.0,2.0,None,0.0,2023
278400.0,31750,Escalquens,Maison,85.0,4.0,sols,212.0,2023
354660.0,31750,Escalquens,Maison,86.0,4.0,sols,690.0,2023
145500.0,31750,Escalquens,Appartement,49.0,2.0,None,0.0,2023
303317.0,31750,Escalquens,Maison,90.0,4.0,sols,465.0,2023
514200.0,31750,Escalquens,Maison,116.0,5.0,sols,933.0,2023
250000.0,31750,Escalquens,Maison,86.0,4.0,sols,428.0,2023
265000.0,31410,Saint-Hilaire,Maison,92.0,4.0,sols,416.0,2022
269000.0,31410,Saint-Hilaire,Maison,109.0,5.0,sols,400.0,2022
232000.0,31410,Saint-Hilaire,Maison,80.0,4.0,sols,300.0,2022
263000.0,31410,Saint-Hilaire,Maison,100.0,5.0,sols,441.0,2022
151000.0,31410,Saint-Hilaire,Maison,84.0,4.0,sols,2448.0,2022
225000.0,31410,Saint-Hilaire,Maison,84.0,4.0,sols,264.0,2022
245000.0,31410,Saint-Hilaire,Maison,87.0,4.0,sols,286.0,2022
246000.0,31410,Saint-Hilaire,Maison,90.0,4.0,sols,323.0,2022
332700.0,31410,Saint-Hilaire,Maison,110.0,4.0,sols,500.0,2022
132000.0,31410,Saint-Hilaire,Appartement,59.0,3.0,None,0.0,2022
305000.0,31410,Saint-Hilaire,Maison,97.0,4.0,sols,524.0,2022
180000.0,31410,Saint-Hilaire,Maison,66.0,4.0,None,0.0,2022
335000.0,31410,Saint-Hilaire,Maison,111.0,4.0,sols,506.0,2022
163190.0,31410,Saint-Hilaire,Maison,60.0,3.0,sols,176.0,2022
259517.0,31410,Saint-Hilaire,Maison,95.0,4.0,sols,429.0,2022
234000.0,31410,Saint-Hilaire,Maison,79.0,3.0,sols,490.0,2022
273000.0,31410,Saint-Hilaire,Maison,87.0,4.0,sols,437.0,2022
295550.0,31410,Saint-Hilaire,Maison,118.0,4.0,sols,506.0,2022
225000.0,31410,Saint-Hilaire,Maison,77.0,1.0,sols,808.0,2022
333500.0,31410,Saint-Hilaire,Maison,107.0,4.0,sols,483.0,2022
309683.0,31410,Saint-Hilaire,Maison,98.0,5.0,sols,500.0,2022
269400.0,31410,Saint-Hilaire,Maison,93.0,2.0,sols,600.0,2022
340800.0,31410,Saint-Hilaire,Maison,118.0,5.0,sols,1650.0,2022
186200.0,31410,Saint-Hilaire,Maison,66.0,3.0,sols,257.0,2022
176183.0,31410,Saint-Hilaire,Maison,66.0,3.0,sols,262.0,2022
259500.0,31410,Saint-Hilaire,Maison,87.0,4.0,sols,729.0,2022
190000.0,31410,Saint-Hilaire,Maison,65.0,3.0,sols,395.0,2022
102500.0,31410,Saint-Hilaire,Maison,90.0,4.0,sols,419.0,2022
219000.0,31410,Saint-Hilaire,Maison,80.0,4.0,sols,204.0,2022
180000.0,31410,Saint-Hilaire,Maison,80.0,4.0,None,0.0,2022
146000.0,31410,Saint-Hilaire,Maison,80.0,4.0,None,0.0,2022
189000.0,31410,Saint-Hilaire,Maison,78.0,4.0,sols,176.0,2022
280000.0,31410,Saint-Hilaire,Maison,150.0,6.0,sols,119.0,2022
110000.0,31410,Saint-Hilaire,Appartement,44.0,2.0,None,0.0,2022
222947.0,31410,Saint-Hilaire,Maison,80.0,4.0,sols,204.0,2022
286700.0,31410,Saint-Hilaire,Maison,101.0,4.0,sols,694.0,2022
186500.0,31410,Saint-Hilaire,Maison,70.0,3.0,sols,226.0,2022
313000.0,31290,Renneville,Maison,176.0,4.0,sols,1036.0,2023
269300.0,31290,Renneville,Maison,95.0,4.0,sols,547.0,2023
159000.0,31290,Renneville,Maison,67.0,4.0,sols,727.0,2023
1530.0,31290,Renneville,Appartement,70.0,3.0,sols,1111.0,2023
371204.12,31260,Belbèze-en-Comminges,Maison,140.0,3.0,sols,408.0,2022
247500.0,31260,Belbèze-en-Comminges,Maison,100.0,4.0,sols,500.0,2022
38000.0,31160,Rouède,Maison,20.0,0.0,sols,201.0,2023
191000.0,31440,Eup,Maison,123.0,5.0,terrains d'agrément,1331.0,2022
77000.0,31440,Eup,Maison,93.0,3.0,sols,75.0,2022
140000.0,31190,Auribail,Maison,170.0,5.0,sols,563.0,2023
55000.0,31580,Saint-Plancard,Maison,115.0,4.0,sols,368.0,2022
57500.0,31580,Saint-Plancard,Maison,80.0,3.0,sols,518.0,2022
157009.0,31580,Saint-Plancard,Maison,103.0,5.0,terres,1950.0,2022
160900.0,31580,Saint-Plancard,Maison,149.0,4.0,sols,1720.0,2022
65000.0,31580,Saint-Plancard,Maison,60.0,2.0,sols,832.0,2022
55000.0,31580,Saint-Plancard,Maison,79.0,3.0,sols,830.0,2022
120000.0,31360,Mancioux,Maison,85.0,3.0,sols,285.0,2023
210000.0,31360,Mancioux,Maison,150.0,3.0,sols,731.0,2023
265000.0,31360,Mancioux,Maison,155.0,5.0,sols,700.0,2023
100134.0,31360,Mancioux,Maison,95.0,4.0,sols,279.0,2023
263230.0,31110,Saint-Aventin,Maison,80.0,3.0,sols,90.0,2022
28500.0,31110,Saint-Aventin,Appartement,21.0,1.0,None,0.0,2022
94500.0,31110,Saint-Aventin,Maison,94.0,4.0,sols,30.0,2022
27000.0,31110,Saint-Aventin,Appartement,21.0,1.0,None,0.0,2022
156093.0,31110,Saint-Aventin,Maison,100.0,4.0,sols,102.0,2022
36100.0,31110,Saint-Aventin,Appartement,24.0,2.0,None,0.0,2022
37950.0,31110,Saint-Aventin,Appartement,26.0,2.0,None,0.0,2022
52390.0,31110,Saint-Aventin,Appartement,47.0,2.0,None,0.0,2022
74040.0,31110,Saint-Aventin,Appartement,42.0,2.0,None,0.0,2022
45105.0,31110,Saint-Aventin,Appartement,26.0,3.0,None,0.0,2022
243200.0,31110,Saint-Aventin,Maison,110.0,4.0,sols,223.0,2022
111180.0,31110,Saint-Aventin,Maison,60.0,3.0,sols,50.0,2022
10000.0,31110,Saint-Aventin,Maison,98.0,5.0,sols,19.0,2022
48250.0,31110,Saint-Aventin,Appartement,34.0,1.0,None,0.0,2022
42730.0,31110,Saint-Aventin,Appartement,26.0,3.0,None,0.0,2022
1.0,31110,Saint-Aventin,Maison,66.0,3.0,sols,175.0,2022
264100.0,31420,Samouillan,Maison,109.0,5.0,terrains d'agrément,2500.0,2023
210000.0,31420,Samouillan,Maison,70.0,3.0,sols,872.0,2023
195000.0,31190,Mauvaisin,Maison,140.0,3.0,sols,853.0,2023
791800.0,31190,Mauvaisin,Maison,260.0,6.0,terrains d'agrément,1500.0,2023
101000.0,31440,Eup,Maison,72.0,4.0,sols,500.0,2023
110000.0,31440,Eup,Maison,60.0,3.0,jardins,807.0,2023
392250.0,31530,Le Castéra,Maison,154.0,5.0,sols,1000.0,2022
726785.0,31530,Le Castéra,Maison,240.0,7.0,sols,1000.0,2022
180000.0,31530,Le Castéra,Maison,64.0,3.0,sols,800.0,2022
448946.0,31530,Le Castéra,Maison,128.0,5.0,sols,1800.0,2022
102000.0,31530,Le Castéra,Maison,64.0,2.0,sols,62.0,2022
155000.0,31530,Le Castéra,Maison,115.0,4.0,sols,706.0,2022
46000.0,31580,Loudet,Maison,70.0,1.0,sols,790.0,2023
125000.0,31580,Loudet,Maison,98.0,2.0,sols,340.0,2023
146010.0,31580,Loudet,Maison,88.0,4.0,sols,924.0,2023
260000.0,31160,Montastruc-de-Salies,Maison,240.0,6.0,sols,1810.0,2022
15100.0,31160,Montastruc-de-Salies,Maison,90.0,2.0,sols,1626.0,2022
56666.67,31160,Montastruc-de-Salies,Maison,150.0,8.0,sols,792.0,2022
66176.35,31160,Montastruc-de-Salies,Maison,162.0,5.0,prés,209.0,2022
98000.0,31160,Montastruc-de-Salies,Maison,70.0,3.0,sols,360.0,2022
100000.0,31160,Montastruc-de-Salies,Maison,88.0,3.0,sols,610.0,2022
128000.0,31160,Montastruc-de-Salies,Maison,38.0,2.0,sols,1121.0,2022
156380.0,31160,Montastruc-de-Salies,Maison,82.0,3.0,prés,2110.0,2022
230210.0,31160,Montastruc-de-Salies,Maison,112.0,5.0,sols,500.0,2022
220000.0,31160,Montastruc-de-Salies,Maison,60.0,1.0,sols,884.0,2022
65714.29,31290,Saint-Rome,Maison,150.0,6.0,sols,2099.0,2022
280000.0,31290,Saint-Rome,Maison,95.0,3.0,terres,1442.0,2022
416426.38,31470,Cambernard,Maison,160.0,4.0,sols,426.0,2022
