valeur_fonciere,code_postal,nom_commune,type_local,surface_reelle_bati,nombre_pieces_principales,nature_culture,surface_terrain,year,month
285000.0,31280,Aigrefeuille,Maison,130.0,6.0,sols,1122.0,2022,2
449000.0,31280,Aigrefeuille,Maison,108.0,4.0,sols,812.0,2022,2
593850.0,31280,Aigrefeuille,Maison,180.0,5.0,sols,1000.0,2022,3
300450.0,31280,Aigrefeuille,Maison,87.0,4.0,sols,182.0,2022,5
501000.0,31280,Aigrefeuille,Maison,147.0,6.0,sols,1300.0,2022,5
467405.0,31280,Aigrefeuille,Maison,120.0,5.0,sols,774.0,2022,6
154000.0,31280,Aigrefeuille,Maison,139.0,6.0,sols,787.0,2022,6
440120.0,31280,Aigrefeuille,Maison,102.0,4.0,sols,601.0,2022,8
443900.0,31280,Aigrefeuille,Maison,101.0,4.0,jardins,791.0,2022,8
745185.0,31280,Aigrefeuille,Maison,207.0,6.0,sols,1596.0,2022,9
331500.0,31280,Aigrefeuille,Maison,113.0,4.0,sols,1123.0,2022,10
330500.0,31280,Aigrefeuille,Maison,104.0,5.0,sols,290.0,2022,10
476500.0,31280,Aigrefeuille,Maison,115.0,5.0,sols,500.0,2022,12
354500.0,31280,Aigrefeuille,Maison,95.0,5.0,sols,660.0,2022,12
709890.0,31280,Aigrefeuille,Maison,170.0,6.0,sols,1444.0,2022,12
220000.0,31280,Aigrefeuille,Maison,84.0,4.0,sols,186.0,2022,12
558200.0,31280,Aigrefeuille,Maison,197.0,6.0,sols,1000.0,2022,12
149500.0,31460,Auriac-sur-Vendinelle,Maison,51.0,3.0,sols,50.0,2022,1
238400.0,31460,Auriac-sur-Vendinelle,Maison,150.0,6.0,sols,740.0,2022,2
227747.0,31460,Auriac-sur-Vendinelle,Maison,134.0,4.0,sols,1970.0,2022,2
10000.0,31460,Auriac-sur-Vendinelle,Maison,20.0,1.0,sols,30.0,2022,3
266100.0,31460,Auriac-sur-Vendinelle,Maison,97.0,5.0,sols,270.0,2022,3
156000.0,31460,Auriac-sur-Vendinelle,Maison,93.0,5.0,sols,50.0,2022,6
287940.0,31460,Auriac-sur-Vendinelle,Maison,137.0,8.0,sols,932.0,2022,5
68000.0,31460,Auriac-sur-Vendinelle,Maison,50.0,2.0,sols,40.0,2022,6
192500.0,31460,Auriac-sur-Vendinelle,Maison,80.0,3.0,sols,555.0,2022,7
264000.0,31460,Auriac-sur-Vendinelle,Maison,113.0,5.0,sols,1485.0,2022,8
190050.0,31460,Auriac-sur-Vendinelle,Maison,76.0,4.0,sols,549.0,2022,9
260000.0,31460,Auriac-sur-Vendinelle,Maison,124.0,5.0,sols,1351.0,2022,12
318600.0,31410,Le Fauga,Maison,86.0,4.0,sols,1779.0,2022,1
131000.0,31410,Le Fauga,Maison,79.0,4.0,sols,166.0,2022,1
299000.0,31410,Le Fauga,Maison,87.0,4.0,sols,524.0,2022,2
146000.0,31410,Le Fauga,Maison,68.0,3.0,sols,126.0,2022,2
276200.0,31410,Le Fauga,Maison,91.0,4.0,sols,1000.0,2022,4
125000.0,31410,Le Fauga,Maison,68.0,3.0,sols,125.0,2022,4
265000.0,31410,Le Fauga,Maison,91.0,4.0,sols,997.0,2022,4
347500.0,31410,Le Fauga,Maison,121.0,4.0,sols,682.0,2022,5
444166.66,31410,Le Fauga,Maison,166.0,5.0,sols,913.0,2022,5
163000.0,31410,Le Fauga,Maison,86.0,4.0,sols,773.0,2022,7
356950.0,31410,Le Fauga,Maison,120.0,5.0,sols,459.0,2022,7
382150.0,31410,Le Fauga,Maison,134.0,5.0,sols,1104.0,2022,7
291794.9,31410,Le Fauga,Maison,68.0,4.0,sols,653.0,2022,7
164000.0,31410,Le Fauga,Maison,79.0,4.0,sols,142.0,2022,8
275000.0,31410,Le Fauga,Maison,120.0,5.0,sols,1038.0,2022,8
345000.0,31410,Le Fauga,Maison,135.0,4.0,terrains a bâtir,663.0,2022,9
75000.0,31410,Le Fauga,Maison,54.0,2.0,sols,286.0,2022,9
164000.0,31410,Le Fauga,Maison,79.0,4.0,sols,186.0,2022,10
249410.0,31410,Le Fauga,Maison,113.0,5.0,sols,464.0,2022,9
289100.0,31410,Le Fauga,Maison,126.0,5.0,sols,1504.0,2022,10
205000.0,31410,Le Fauga,Maison,79.0,4.0,sols,247.0,2022,10
50040.0,31410,Le Fauga,Maison,103.0,5.0,sols,505.0,2022,11
160000.0,31410,Le Fauga,Maison,79.0,4.0,sols,247.0,2022,11
323809.34,31410,Le Fauga,Maison,102.0,4.0,sols,622.0,2022,12
130000.0,31410,Le Fauga,Maison,102.0,4.0,terrains d'agrément,2184.0,2022,12
174150.0,31410,Le Fauga,Maison,83.0,3.0,sols,62.0,2022,12
278112.0,31310,Goutevernisse,Maison,130.0,4.0,terres,1344.0,2022,9
630000.0,31570,Vallesvilles,Maison,120.0,3.0,terres,2833.0,2022,4
205000.0,31570,Vallesvilles,Maison,88.0,4.0,sols,800.0,2022,4
269900.0,31570,Vallesvilles,Maison,73.0,3.0,sols,2000.0,2022,7
108000.0,31800,Saint-Gaudens,Maison,76.0,4.0,None,0.0,2023,1
155000.0,31800,Saint-Gaudens,Maison,100.0,3.0,sols,800.0,2023,1
120000.0,31800,Saint-Gaudens,Maison,90.0,3.0,sols,1000.0,2023,1
82000.0,31800,Saint-Gaudens,Maison,68.0,3.0,sols,165.0,2023,2
266400.0,31800,Saint-Gaudens,Maison,92.0,4.0,terres,2084.0,2023,1
130000.0,31800,Saint-Gaudens,Maison,94.0,4.0,sols,1000.0,2023,1
90000.0,31800,Saint-Gaudens,Maison,62.0,3.0,None,0.0,2023,1
105000.0,31800,Saint-Gaudens,Maison,81.0,5.0,sols,440.0,2023,2
72000.0,31800,Saint-Gaudens,Maison,80.0,4.0,sols,271.0,2023,2
117000.0,31800,Saint-Gaudens,Maison,145.0,6.0,sols,345.0,2023,2
153500.0,31800,Saint-Gaudens,Maison,73.0,3.0,sols,400.0,2023,2
146700.0,31800,Saint-Gaudens,Maison,80.0,4.0,None,0.0,2023,3
190000.0,31800,Saint-Gaudens,Maison,132.0,3.0,sols,910.0,2023,3
70000.0,31800,Saint-Gaudens,Maison,75.0,3.0,sols,635.0,2023,3
124700.0,31800,Saint-Gaudens,Maison,104.0,3.0,sols,1193.0,2023,3
140000.0,31800,Saint-Gaudens,Maison,99.0,5.0,sols,445.0,2023,3
291800.0,31800,Saint-Gaudens,Maison,125.0,4.0,sols,2500.0,2023,3
176400.0,31800,Saint-Gaudens,Maison,95.0,5.0,sols,850.0,2023,3
224600.0,31800,Saint-Gaudens,Maison,130.0,6.0,sols,409.0,2023,3
250000.0,31800,Saint-Gaudens,Maison,139.0,6.0,terrains d'agrément,1986.0,2023,3
165375.0,31800,Saint-Gaudens,Maison,90.0,3.0,sols,1326.0,2023,4
108000.0,31800,Saint-Gaudens,Maison,180.0,5.0,sols,566.0,2023,4
60000.0,31800,Saint-Gaudens,Maison,105.0,4.0,sols,283.0,2023,4
35000.0,31800,Saint-Gaudens,Maison,54.0,3.0,sols,116.0,2023,4
115000.0,31800,Saint-Gaudens,Maison,92.0,5.0,sols,369.0,2023,5
128000.0,31800,Saint-Gaudens,Maison,81.0,4.0,sols,400.0,2023,5
90000.0,31800,Saint-Gaudens,Maison,85.0,5.0,sols,175.0,2023,5
40000.0,31800,Saint-Gaudens,Maison,114.0,4.0,sols,844.0,2023,5
46000.0,31800,Saint-Gaudens,Maison,54.0,2.0,sols,206.0,2023,5
137000.0,31800,Saint-Gaudens,Maison,113.0,6.0,None,0.0,2023,5
30000.0,31800,Saint-Gaudens,Maison,72.0,4.0,sols,91.0,2023,6
129000.0,31800,Saint-Gaudens,Maison,83.0,4.0,None,0.0,2023,7
119000.0,31800,Saint-Gaudens,Maison,144.0,4.0,sols,1056.0,2023,6
100000.0,31800,Saint-Gaudens,Maison,80.0,3.0,sols,212.0,2023,7
222500.0,31800,Saint-Gaudens,Maison,155.0,6.0,sols,1154.0,2023,7
130000.0,31800,Saint-Gaudens,Maison,84.0,4.0,sols,1493.0,2023,7
98000.0,31800,Saint-Gaudens,Maison,62.0,3.0,None,0.0,2023,7
163800.0,31800,Saint-Gaudens,Maison,160.0,5.0,sols,870.0,2023,7
135000.0,31800,Saint-Gaudens,Maison,102.0,2.0,sols,65.0,2023,7
95500.0,31800,Saint-Gaudens,Maison,98.0,3.0,jardins,589.0,2023,8
132050.0,31800,Saint-Gaudens,Maison,98.0,4.0,sols,1074.0,2023,7
135000.0,31800,Saint-Gaudens,Maison,66.0,4.0,sols,124.0,2023,7
135000.0,31800,Saint-Gaudens,Maison,79.0,5.0,sols,593.0,2023,7
24000.0,31800,Saint-Gaudens,Maison,58.0,3.0,None,0.0,2023,7
185000.0,31800,Saint-Gaudens,Maison,95.0,4.0,sols,649.0,2023,7
88000.0,31800,Saint-Gaudens,Maison,90.0,5.0,sols,403.0,2023,8
107000.0,31800,Saint-Gaudens,Maison,268.0,6.0,sols,610.0,2023,7
148950.0,31800,Saint-Gaudens,Maison,80.0,3.0,sols,643.0,2023,7
489000.0,31800,Saint-Gaudens,Maison,73.0,4.0,None,0.0,2023,8
188130.0,31800,Saint-Gaudens,Maison,104.0,6.0,sols,464.0,2023,8
110000.0,31800,Saint-Gaudens,Maison,83.0,4.0,sols,898.0,2023,9
183550.0,31800,Saint-Gaudens,Maison,110.0,4.0,sols,506.0,2023,8
219000.0,31800,Saint-Gaudens,Maison,187.0,7.0,sols,539.0,2023,9
125000.0,31800,Saint-Gaudens,Maison,87.0,3.0,sols,538.0,2023,8
30000.0,31800,Saint-Gaudens,Maison,66.0,3.0,sols,69.0,2023,9
193820.0,31800,Saint-Gaudens,Maison,87.0,3.0,sols,800.0,2023,8
172600.0,31800,Saint-Gaudens,Maison,135.0,6.0,sols,530.0,2023,9
200000.0,31800,Saint-Gaudens,Maison,85.0,3.0,sols,600.0,2023,9
10000.0,31800,Saint-Gaudens,Maison,83.0,2.0,None,0.0,2023,9
208311.0,31800,Saint-Gaudens,Maison,221.0,7.0,sols,845.0,2023,9
125000.0,31800,Saint-Gaudens,Maison,95.0,4.0,sols,906.0,2023,9
46822.0,31800,Saint-Gaudens,Maison,62.0,1.0,sols,497.0,2023,9
145000.0,31800,Saint-Gaudens,Maison,86.0,4.0,sols,319.0,2023,10
95000.0,31800,Saint-Gaudens,Maison,70.0,4.0,sols,763.0,2023,9
150000.0,31800,Saint-Gaudens,Maison,100.0,5.0,sols,685.0,2023,9
100000.0,31800,Saint-Gaudens,Maison,64.0,4.0,sols,444.0,2023,9
71000.0,31800,Saint-Gaudens,Maison,113.0,5.0,sols,144.0,2023,10
150500.0,31800,Saint-Gaudens,Maison,75.0,5.0,sols,474.0,2023,10
75000.0,31800,Saint-Gaudens,Maison,80.0,5.0,sols,711.0,2023,10
40000.0,31800,Saint-Gaudens,Maison,48.0,2.0,sols,32.0,2023,10
97000.0,31800,Saint-Gaudens,Maison,79.0,6.0,sols,408.0,2023,10
140000.0,31800,Saint-Gaudens,Maison,160.0,7.0,sols,477.0,2023,10
150000.0,31800,Saint-Gaudens,Maison,72.0,3.0,sols,1170.0,2023,10
155000.0,31800,Saint-Gaudens,Maison,117.0,4.0,sols,432.0,2023,11
132500.0,31800,Saint-Gaudens,Maison,82.0,5.0,sols,833.0,2023,11
140000.0,31800,Saint-Gaudens,Maison,65.0,3.0,sols,316.0,2023,11
95000.0,31800,Saint-Gaudens,Maison,68.0,3.0,None,0.0,2023,11
60000.0,31800,Saint-Gaudens,Maison,70.0,3.0,sols,132.0,2023,11
265000.0,31800,Saint-Gaudens,Maison,150.0,6.0,taillis simples,5000.0,2023,8
71101.0,31800,Saint-Gaudens,Maison,80.0,3.0,sols,220.0,2023,12
255000.0,31800,Saint-Gaudens,Maison,131.0,6.0,sols,659.0,2023,12
118000.0,31800,Saint-Gaudens,Maison,84.0,4.0,sols,538.0,2023,11
275500.0,31800,Saint-Gaudens,Maison,103.0,5.0,sols,500.0,2023,12
135205.0,31800,Saint-Gaudens,Maison,87.0,4.0,sols,525.0,2023,12
35000.0,31800,Saint-Gaudens,Maison,125.0,4.0,sols,173.0,2023,12
145000.0,31800,Saint-Gaudens,Maison,80.0,5.0,sols,375.0,2023,12
188345.0,31800,Saint-Gaudens,Maison,82.0,4.0,sols,470.0,2023,12
100000.0,31800,Saint-Gaudens,Maison,65.0,3.0,sols,172.0,2023,12
312650.0,31800,Saint-Gaudens,Maison,182.0,4.0,sols,2000.0,2023,12
177780.0,31230,Lilhac,Maison,105.0,3.0,sols,1688.0,2023,2
120000.0,31230,Lilhac,Maison,108.0,3.0,sols,919.0,2023,7
245000.0,31230,Lilhac,Maison,84.0,2.0,sols,500.0,2023,8
124000.0,31380,Gragnague,Maison,90.0,4.0,sols,1200.0,2022,1
260000.0,31380,Gragnague,Maison,105.0,5.0,sols,1000.0,2022,3
394200.0,31380,Gragnague,Maison,160.0,5.0,sols,705.0,2022,3
422600.0,31380,Gragnague,Maison,102.0,4.0,sols,771.0,2022,4
253600.0,31380,Gragnague,Maison,83.0,4.0,None,0.0,2022,5
401100.0,31380,Gragnague,Maison,116.0,5.0,sols,1003.0,2022,5
269160.0,31380,Gragnague,Maison,120.0,3.0,sols,5852.0,2022,8
349650.0,31380,Gragnague,Maison,117.0,5.0,sols,339.0,2022,7
95000.0,31380,Gragnague,Maison,106.0,4.0,sols,1202.0,2022,8
380000.0,31380,Gragnague,Maison,109.0,5.0,sols,466.0,2022,8
494011.0,31380,Gragnague,Maison,209.0,6.0,terrains d'agrément,2001.0,2022,8
353000.0,31380,Gragnague,Maison,118.0,4.0,sols,277.0,2022,9
280000.0,31380,Gragnague,Maison,88.0,4.0,None,0.0,2022,9
590000.0,31380,Gragnague,Maison,200.0,7.0,sols,2500.0,2022,9
847660.0,31380,Gragnague,Maison,295.0,7.0,sols,2369.0,2022,9
486595.0,31380,Gragnague,Maison,128.0,7.0,sols,1282.0,2022,9
210000.0,31380,Gragnague,Maison,105.0,6.0,sols,544.0,2022,9
311490.0,31380,Gragnague,Maison,89.0,4.0,sols,427.0,2022,10
403000.0,31380,Gragnague,Maison,145.0,5.0,None,0.0,2022,11
491850.0,31380,Gragnague,Maison,126.0,3.0,sols,1200.0,2022,11
306000.0,31380,Gragnague,Maison,100.0,4.0,sols,856.0,2022,11
295000.0,31380,Gragnague,Maison,102.0,3.0,sols,134.0,2022,12
541150.0,31380,Gragnague,Maison,195.0,5.0,sols,2947.0,2022,12
145000.0,31350,Blajan,Maison,100.0,6.0,sols,700.0,2023,1
250000.0,31350,Blajan,Maison,118.0,5.0,sols,1400.0,2023,3
155000.0,31350,Blajan,Maison,170.0,6.0,sols,582.0,2023,3
135000.0,31350,Blajan,Maison,150.0,4.0,None,0.0,2023,5
100000.0,31350,Blajan,Maison,407.0,12.0,sols,1995.0,2023,7
185000.0,31350,Blajan,Maison,95.0,4.0,sols,500.0,2023,7
117400.0,31350,Blajan,Maison,105.0,3.0,sols,570.0,2023,9
33000.0,31350,Blajan,Maison,120.0,5.0,sols,123.0,2023,12
45000.0,31580,Larroque,Maison,77.0,2.0,sols,590.0,2023,2
145000.0,31580,Larroque,Maison,75.0,3.0,sols,870.0,2023,3
172000.0,31580,Larroque,Maison,123.0,4.0,sols,446.0,2023,5
81000.0,31580,Larroque,Maison,140.0,4.0,None,0.0,2023,6
235075.0,31580,Larroque,Maison,128.0,4.0,prés,2466.0,2023,9
262945.0,31580,Larroque,Maison,160.0,6.0,sols,382.0,2023,10
130000.0,31440,Guran,Maison,102.0,4.0,sols,160.0,2022,9
35000.0,31440,Guran,Maison,24.0,1.0,sols,45.0,2022,11
190000.0,31620,Villeneuve-lès-Bouloc,Maison,110.0,5.0,terrains d'agrément,3190.0,2022,1
321127.0,31620,Villeneuve-lès-Bouloc,Maison,90.0,4.0,sols,455.0,2022,2
103500.0,31620,Villeneuve-lès-Bouloc,Maison,52.0,3.0,sols,529.0,2022,2
787753.0,31620,Villeneuve-lès-Bouloc,Maison,257.0,7.0,sols,1000.0,2022,4
232000.0,31620,Villeneuve-lès-Bouloc,Maison,92.0,3.0,terres,2500.0,2022,4
420293.0,31620,Villeneuve-lès-Bouloc,Maison,140.0,4.0,sols,714.0,2022,4
452170.0,31620,Villeneuve-lès-Bouloc,Maison,150.0,5.0,sols,759.0,2022,4
405000.0,31620,Villeneuve-lès-Bouloc,Maison,120.0,5.0,sols,846.0,2022,5
400650.0,31620,Villeneuve-lès-Bouloc,Maison,124.0,5.0,sols,898.0,2022,5
424700.0,31620,Villeneuve-lès-Bouloc,Maison,155.0,5.0,sols,893.0,2022,6
282200.0,31620,Villeneuve-lès-Bouloc,Maison,136.0,4.0,sols,200.0,2022,7
388000.0,31620,Villeneuve-lès-Bouloc,Maison,106.0,3.0,sols,845.0,2022,7
523050.0,31620,Villeneuve-lès-Bouloc,Maison,137.0,4.0,sols,995.0,2022,7
332000.0,31620,Villeneuve-lès-Bouloc,Maison,108.0,5.0,sols,857.0,2022,8
206573.0,31620,Villeneuve-lès-Bouloc,Maison,100.0,3.0,sols,1221.0,2022,10
300600.0,31620,Villeneuve-lès-Bouloc,Maison,88.0,4.0,sols,700.0,2022,10
611950.0,31620,Villeneuve-lès-Bouloc,Maison,150.0,5.0,terrains d'agrément,140.0,2022,10
295000.0,31620,Villeneuve-lès-Bouloc,Maison,95.0,4.0,terres,9127.0,2022,11
220800.0,31620,Villeneuve-lès-Bouloc,Maison,104.0,4.0,sols,275.0,2022,11
247500.0,31620,Villeneuve-lès-Bouloc,Maison,76.0,4.0,terrains d'agrément,279.0,2022,12
205000.0,31480,Puysségur,Maison,120.0,4.0,sols,674.0,2023,5
260000.0,31480,Puysségur,Maison,91.0,4.0,sols,500.0,2023,7
67000.0,31480,Puysségur,Maison,75.0,3.0,sols,98.0,2023,11
487100.0,31320,Péchabou,Maison,105.0,4.0,sols,1217.0,2023,2
381600.0,31320,Péchabou,Maison,89.0,4.0,sols,479.0,2023,3
585000.0,31320,Péchabou,Maison,139.0,5.0,sols,1142.0,2023,4
503000.0,31320,Péchabou,Maison,154.0,5.0,terres,2073.0,2023,4
354700.0,31320,Péchabou,Maison,87.0,4.0,sols,463.0,2023,6
176500.0,31320,Péchabou,Maison,54.0,3.0,None,0.0,2023,7
662000.0,31320,Péchabou,Maison,152.0,4.0,sols,1210.0,2023,7
386000.0,31320,Péchabou,Maison,93.0,4.0,sols,527.0,2023,9
502100.0,31320,Péchabou,Maison,100.0,4.0,sols,1386.0,2023,10
203150.0,31320,Péchabou,Maison,56.0,3.0,None,0.0,2023,10
479000.0,31320,Péchabou,Maison,180.0,6.0,None,0.0,2023,10
20000.0,31210,Montréjeau,Maison,120.0,5.0,sols,105.0,2023,1
138000.0,31210,Montréjeau,Maison,82.0,4.0,sols,171.0,2023,1
16000.0,31210,Montréjeau,Maison,60.0,4.0,sols,160.0,2023,1
63500.0,31210,Montréjeau,Maison,80.0,4.0,sols,63.0,2023,1
176350.0,31210,Montréjeau,Maison,89.0,3.0,terrains a bâtir,1170.0,2023,2
93000.0,31210,Montréjeau,Maison,101.0,6.0,sols,1133.0,2023,2
196000.0,31210,Montréjeau,Maison,84.0,5.0,jardins,1360.0,2023,2
103000.0,31210,Montréjeau,Maison,137.0,4.0,sols,358.0,2023,2
87000.0,31210,Montréjeau,Maison,60.0,3.0,None,0.0,2023,2
88000.0,31210,Montréjeau,Maison,66.0,5.0,sols,132.0,2023,3
330000.0,31210,Montréjeau,Maison,92.0,3.0,sols,806.0,2023,3
110000.0,31210,Montréjeau,Maison,164.0,4.0,sols,1651.0,2023,3
145100.0,31210,Montréjeau,Maison,98.0,5.0,None,0.0,2023,3
99000.0,31210,Montréjeau,Maison,68.0,4.0,sols,720.0,2023,4
230000.0,31210,Montréjeau,Maison,111.0,5.0,terrains d'agrément,1427.0,2023,4
170600.0,31210,Montréjeau,Maison,104.0,5.0,sols,583.0,2023,4
62080.0,31210,Montréjeau,Maison,66.0,3.0,sols,192.0,2023,5
60000.0,31210,Montréjeau,Maison,60.0,2.0,sols,39.0,2023,5
150000.0,31210,Montréjeau,Maison,80.0,5.0,sols,325.0,2023,6
55000.0,31210,Montréjeau,Maison,98.0,4.0,prés,376.0,2023,6
61000.0,31210,Montréjeau,Maison,70.0,2.0,sols,47.0,2023,6
67000.0,31210,Montréjeau,Maison,52.0,3.0,sols,32.0,2023,7
76923.0,31210,Montréjeau,Maison,92.0,5.0,sols,74.0,2023,7
60000.0,31210,Montréjeau,Maison,38.0,2.0,sols,253.0,2023,7
83000.0,31210,Montréjeau,Maison,81.0,4.0,terres,211.0,2023,8
120000.0,31210,Montréjeau,Maison,105.0,6.0,sols,60.0,2023,8
155000.0,31210,Montréjeau,Maison,93.0,5.0,sols,504.0,2023,8
25000.0,31210,Montréjeau,Maison,50.0,3.0,None,0.0,2023,8
40909.0,31210,Montréjeau,Maison,242.0,10.0,sols,180.0,2023,10
210000.0,31210,Montréjeau,Maison,198.0,6.0,sols,1093.0,2023,9
119000.0,31210,Montréjeau,Maison,63.0,4.0,sols,720.0,2023,10
43000.0,31210,Montréjeau,Maison,95.0,4.0,sols,114.0,2023,11
60000.0,31210,Montréjeau,Maison,75.0,3.0,sols,35.0,2023,11
38200.0,31210,Montréjeau,Maison,70.0,3.0,sols,45.0,2023,11
80000.0,31450,Pouze,Maison,96.0,4.0,terrains d'agrément,2240.0,2022,3
240000.0,31450,Pouze,Maison,80.0,2.0,sols,1000.0,2022,11
268140.0,31800,Régades,Maison,112.0,4.0,prés,4733.0,2023,3
34000.0,31800,Régades,Maison,52.0,3.0,sols,537.0,2023,4
1036500.0,31320,Vigoulet-Auzil,Maison,222.0,7.0,prés,3238.0,2023,2
500000.0,31320,Vigoulet-Auzil,Maison,33.0,2.0,terrains a bâtir,2445.0,2023,2
533000.0,31320,Vigoulet-Auzil,Maison,96.0,4.0,None,0.0,2023,3
330000.0,31320,Vigoulet-Auzil,Maison,141.0,6.0,sols,1000.0,2023,3
160000.0,31320,Vigoulet-Auzil,Maison,82.0,4.0,sols,103.0,2023,6
355000.0,31320,Vigoulet-Auzil,Maison,96.0,4.0,None,0.0,2023,5
554950.0,31320,Vigoulet-Auzil,Maison,199.0,7.0,sols,2053.0,2023,6
664000.0,31320,Vigoulet-Auzil,Maison,200.0,7.0,sols,600.0,2023,6
759200.0,31320,Vigoulet-Auzil,Maison,286.0,6.0,sols,800.0,2023,9
730110.0,31320,Vigoulet-Auzil,Maison,288.0,6.0,terrains d'agrément,3951.0,2023,12
230000.0,31110,Cier-de-Luchon,Maison,80.0,3.0,sols,1836.0,2023,3
266500.0,31110,Cier-de-Luchon,Maison,128.0,4.0,sols,893.0,2023,3
126000.0,31110,Cier-de-Luchon,Maison,120.0,5.0,sols,620.0,2023,5
407500.0,31110,Cier-de-Luchon,Maison,151.0,7.0,sols,1561.0,2023,8
148000.0,31540,Saint-Julia,Maison,90.0,4.0,sols,163.0,2023,2
219000.0,31540,Saint-Julia,Maison,69.0,3.0,sols,1700.0,2023,3
142000.0,31540,Saint-Julia,Maison,102.0,5.0,sols,2680.0,2023,4
275000.0,31540,Saint-Julia,Maison,95.0,4.0,terrains d'agrément,1194.0,2023,6
126450.0,31540,Saint-Julia,Maison,75.0,3.0,sols,50.0,2023,10
263740.0,31290,Beauteville,Maison,95.0,4.0,terrains d'agrément,1862.0,2022,2
300000.0,31290,Beauteville,Maison,450.0,7.0,sols,427.0,2022,7
440410.0,31290,Beauteville,Maison,240.0,9.0,sols,898.0,2022,8
220000.0,31430,Montoussin,Maison,73.0,4.0,sols,1590.0,2022,9
573700.0,31850,Mondouzil,Maison,30.0,3.0,terrains d'agrément,1800.0,2022,6
300000.0,31850,Mondouzil,Maison,18.0,2.0,sols,1574.0,2022,7
539000.0,31850,Mondouzil,Maison,105.0,4.0,None,0.0,2022,9
101835.0,31230,Boissède,Maison,81.0,3.0,sols,500.0,2022,2
230000.0,31230,Boissède,Maison,120.0,4.0,landes,9560.0,2022,2
115000.0,31250,Vaudreuille,Maison,89.0,2.0,sols,53.0,2022,3
350000.0,31250,Vaudreuille,Maison,167.0,5.0,jardins,900.0,2022,8
325125.0,31250,Vaudreuille,Maison,180.0,5.0,sols,1850.0,2022,9
494700.0,31540,Saint-Félix-Lauragais,Maison,260.0,7.0,sols,5354.0,2022,1
275610.0,31540,Saint-Félix-Lauragais,Maison,91.0,3.0,sols,120.0,2022,2
99510.0,31540,Saint-Félix-Lauragais,Maison,135.0,5.0,sols,2800.0,2022,2
150000.0,31540,Saint-Félix-Lauragais,Maison,120.0,4.0,sols,2000.0,2022,2
93000.0,31540,Saint-Félix-Lauragais,Maison,84.0,4.0,sols,130.0,2022,2
58800.0,31540,Saint-Félix-Lauragais,Maison,109.0,4.0,sols,59.0,2022,2
115000.0,31540,Saint-Félix-Lauragais,Maison,75.0,3.0,sols,237.0,2022,3
141600.0,31540,Saint-Félix-Lauragais,Maison,50.0,4.0,sols,576.0,2022,4
60000.0,31540,Saint-Félix-Lauragais,Maison,60.0,3.0,sols,108.0,2022,5
154000.0,31540,Saint-Félix-Lauragais,Maison,69.0,4.0,sols,979.0,2022,6
342773.0,31540,Saint-Félix-Lauragais,Maison,140.0,4.0,taillis simples,563.0,2022,6
42323.0,31540,Saint-Félix-Lauragais,Maison,75.0,2.0,sols,83.0,2022,7
18000.0,31540,Saint-Félix-Lauragais,Maison,75.0,4.0,sols,51.0,2022,7
267500.0,31540,Saint-Félix-Lauragais,Maison,96.0,4.0,sols,500.0,2022,8
354110.0,31540,Saint-Félix-Lauragais,Maison,172.0,6.0,sols,238.0,2022,9
18030.0,31540,Saint-Félix-Lauragais,Maison,30.0,3.0,sols,53.0,2022,9
153750.0,31540,Saint-Félix-Lauragais,Maison,58.0,4.0,sols,62.0,2022,9
430000.0,31540,Saint-Félix-Lauragais,Maison,263.0,8.0,terres,4660.0,2022,10
115000.0,31540,Saint-Félix-Lauragais,Maison,65.0,3.0,sols,81.0,2022,9
531350.0,31540,Saint-Félix-Lauragais,Maison,180.0,5.0,sols,4227.0,2022,10
425000.0,31540,Saint-Félix-Lauragais,Maison,280.0,5.0,sols,263.0,2022,12
46675.0,31160,Izaut-de-l'Hôtel,Maison,100.0,4.0,sols,543.0,2023,5
257050.0,31160,Izaut-de-l'Hôtel,Maison,199.0,8.0,sols,1100.0,2023,4
100000.0,31160,Izaut-de-l'Hôtel,Maison,180.0,5.0,sols,154.0,2023,5
170000.0,31160,Izaut-de-l'Hôtel,Maison,95.0,3.0,jardins,295.0,2023,9
191550.0,31160,Izaut-de-l'Hôtel,Maison,84.0,3.0,sols,650.0,2023,9
228050.0,31310,Montesquieu-Volvestre,Maison,127.0,4.0,sols,833.0,2023,1
1600.0,31310,Montesquieu-Volvestre,Maison,137.0,3.0,sols,135.0,2023,1
230000.0,31310,Montesquieu-Volvestre,Maison,154.0,5.0,sols,1299.0,2023,2
213600.0,31310,Montesquieu-Volvestre,Maison,160.0,6.0,sols,1943.0,2023,3
236805.0,31310,Montesquieu-Volvestre,Maison,147.0,4.0,sols,271.0,2023,3
82500.0,31310,Montesquieu-Volvestre,Maison,44.0,2.0,sols,95.0,2023,3
195000.0,31310,Montesquieu-Volvestre,Maison,67.0,3.0,sols,1000.0,2023,4
161000.0,31310,Montesquieu-Volvestre,Maison,136.0,4.0,sols,537.0,2023,4
145500.0,31310,Montesquieu-Volvestre,Maison,63.0,2.0,sols,819.0,2023,4
65500.0,31310,Montesquieu-Volvestre,Maison,60.0,3.0,sols,38.0,2023,4
156000.0,31310,Montesquieu-Volvestre,Maison,90.0,5.0,sols,223.0,2023,3
227000.0,31310,Montesquieu-Volvestre,Maison,140.0,5.0,sols,1451.0,2023,4
